coords,dotted,main,meta,place,sub
"(['50.01782800'], ['19.92295710'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ']","[' cena   229 000 zł   7 567,75 zł/m² ', ' powierzchnia   30,26 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47690780 Nr oferty w biurze nieruchomości: 14/5575/OMS Liczba wyświetleń strony: 289 Data dodania: 26.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Łagiewniki, Waleriana Łukasińskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2009  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  110 zł ', '  forma własności:  pełna własność ']"
"(['50.04665060'], ['19.98142300'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   410 000 zł   5 692,07 zł/m² ', ' powierzchnia   72,03 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 7)  ']", Nr oferty w Otodom: 47690776 Nr oferty w biurze nieruchomości: PLD-MS-20639 Liczba wyświetleń strony: 101 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Podgórze']","['  rynek:  pierwotny ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.08460660'], ['20.01587420'])",[' balkon '],"[' cena   299 000 zł   5 980 zł/m² ', ' powierzchnia   50 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 10)  ']", Nr oferty w Otodom: 47648646 Nr oferty w biurze nieruchomości: ATW-MS-517 Liczba wyświetleń strony: 393 Data dodania: 22.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Osiedle Kościuszkowskie, Os. Kościuszkowskie']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  rok budowy:  1980  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  spółdzielcze wł. z KW ']"
"(['50.08839690'], ['19.96357020'])","[' balkon ', '  winda ']","[' cena   310 000 zł   7 209,30 zł/m² ', ' powierzchnia   43 m²   ', ' liczba pokoi   2   ', ' piętro   5  (z 6)  ']", Nr oferty w Otodom: 47690662 Liczba wyświetleń strony: 331 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Prądnik Czerwony,  Józefa Łepkowskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2014  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ', '  dostępne od:  26 Marca 2017 ']"
"(['50.09141710'], ['20.01001650'])","[' telewizja kablowa ', '  internet ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   177 000 zł   6 206,17 zł/m² ', ' powierzchnia   28,52 m²   ', ' liczba pokoi   1   ', ' piętro   4  (z 10)  ']", Nr oferty w Otodom: 47690592 Nr oferty w biurze nieruchomości: 1815/3292/OMS Liczba wyświetleń strony: 68 Data dodania: 26.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Nowa Huta, Planty Bieńczyckie']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.09141710'], ['20.01001650'])","[' telewizja kablowa ', '  internet ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   232 275 zł   5 700 zł/m² ', ' powierzchnia   40,75 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 10)  ']", Nr oferty w Otodom: 47690444 Nr oferty w biurze nieruchomości: 1814/3292/OMS Liczba wyświetleń strony: 74 Data dodania: 26.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Nowa Huta, Planty Bieńczyckie']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.01431340'], ['20.00016550'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' teren zamknięty ', '  domofon / wideofon ', ' balkon ', '  piwnica ', '  oddzielna kuchnia ']","[' cena   300 000 zł   5 454,55 zł/m² ', ' powierzchnia   55 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47690432 Liczba wyświetleń strony: 71 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Bieżanów-Prokocim,  Leonida Teligi']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  beton ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1974  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  430 zł ', '  forma własności:  pełna własność ']"
"(['50.05113280'], ['19.95106300'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' domofon / wideofon ', ' balkon ', '  piwnica ', '  oddzielna kuchnia ']","[' cena   725 000 zł   6 971,15 zł/m² ', ' powierzchnia   104 m²   ', ' liczba pokoi   4   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47690430 Liczba wyświetleń strony: 74 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Kazimierz,  św. Wawrzyńca']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  1900  ', '  stan wykończenia:  do wykończenia ', '  czynsz:  600 zł ', '  forma własności:  pełna własność ']"
"(['50.00939830'], ['19.95465710'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' domofon / wideofon ', ' balkon ', '  piwnica ', '  oddzielna kuchnia ']","[' cena   300 000 zł   4 477,61 zł/m² ', ' powierzchnia   67 m²   ', ' liczba pokoi   3   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47690414 Liczba wyświetleń strony: 103 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Podgórze Duchackie,  Marii i Bolesława Wysłouchów']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  beton ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1980  ', '  stan wykończenia:  do wykończenia ', '  czynsz:  300 zł ', '  forma własności:  pełna własność ']"
"(['50.08366420'], ['19.93446540'])","[' internet ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', '  monitoring / ochrona ', ' zmywarka ', '  lodówka ', '  meble ', '  piekarnik ', '  kuchenka ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ', '  oddzielna kuchnia ', '  pom. użytkowe ']","[' cena   439 000 zł   6 968,25 zł/m² ', ' powierzchnia   63 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 10)  ']", Nr oferty w Otodom: 47690370 Liczba wyświetleń strony: 362 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Krowodrza Górka,  Józefa Wybickiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1991  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  470 zł ', '  forma własności:  pełna własność ', '  dostępne od:  1 Maja 2017 ']"
"(['50.09265190'], ['19.97497800'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' lodówka ', '  meble ', '  kuchenka ', '  pralka ', ' balkon ', '  piwnica ', '  oddzielna kuchnia ']","[' cena   289 000 zł   6 337,72 zł/m² ', ' powierzchnia   45,60 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47690374 Liczba wyświetleń strony: 94 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Prądnik Czerwony,  Strzelców']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  beton ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1984  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  360 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.01342490'], ['19.95016570'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', ' balkon ', '  oddzielna kuchnia ']","[' cena   199 000 zł   6 100,55 zł/m² ', ' powierzchnia   32,62 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 47690346 Liczba wyświetleń strony: 51 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Podgórze Duchackie, Żaka Halszki Daliowa']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2004  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  330 zł ', '  forma własności:  pełna własność ']"
"(['50.01748750'], ['20.22304540'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', ' ogródek ', '  taras ']","[' cena   255 000 zł   4 225,35 zł/m² ', ' powierzchnia   60,35 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 2)  ']", Nr oferty w Otodom: 43854649 Liczba wyświetleń strony: 3925 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Niepołomice, małopolskie, Centrum, Wrzosy']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ', '  dostępne od:  1 Czerwca 2017 ']"
"(['50.01271630'], ['20.01737190'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ', '  winda ', '  oddzielna kuchnia ']","[' cena   239 000 zł   4 794,38 zł/m² ', ' powierzchnia   49,85 m²   ', ' liczba pokoi   2   ', ' piętro   2  (z 10)  ']", Nr oferty w Otodom: 44466048 Nr oferty w biurze nieruchomości: 5447/3685/OMS Liczba wyświetleń strony: 10651 Data dodania: ponad 14 dni temu Data aktualizacji: 27.03.2017 ,"['Kraków, Bieżanów, Aleksandry']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  wielka płyta ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  80  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  250 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.03436490'], ['20.21626950'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', '  rolety antywłamaniowe ', ' zmywarka ', '  lodówka ', '  meble ', '  piekarnik ', '  kuchenka ', '  pralka ', ' garaż/miejsce parkingowe ', '  ogródek ', '  taras ', '  pom. użytkowe ']","[' cena   425 000 zł   6 703,47 zł/m² ', ' powierzchnia   63,40 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 2)  ']", Nr oferty w Otodom: 47690210 Liczba wyświetleń strony: 223 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Niepołomice, małopolskie, Ogrodowa 12A']","['  rynek:  wtórny ', '  rodzaj zabudowy:  szeregowiec ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2016  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' drzwi / okna antywłamaniowe ', '  rolety antywłamaniowe ', ' zmywarka ', '  lodówka ', '  meble ', '  piekarnik ', '  kuchenka ', ' ogródek ', '  taras ']","[' cena   250 000 zł   5 681,82 zł/m² ', ' powierzchnia   44 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 1)  ']", Nr oferty w Otodom: 47690122 Liczba wyświetleń strony: 297 Data dodania: 26.03.2017 Data aktualizacji: 27.03.2017 ,"['Wieliczka, małopolskie, Krzyszkowice, Modrzewiowa 55G']","['  rynek:  wtórny ', '  rodzaj zabudowy:  szeregowiec ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  2013  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.05641060'], ['19.95347040'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', '  monitoring / ochrona ', ' meble ', '  piekarnik ', '  kuchenka ', ' garaż/miejsce parkingowe ', '  pom. użytkowe ']","[' cena   210 000 zł   11 351,35 zł/m² ', ' powierzchnia   18,50 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 46917332 Liczba wyświetleń strony: 2422 Data dodania: ponad 14 dni temu Data aktualizacji: 26.03.2017 ,"['Kraków, Stare Miasto, księdza gurgacza']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1960  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  179 zł ', '  forma własności:  pełna własność ', '  dostępne od:  26 Stycznia 2017 ']"
"(['50.06814730'], ['19.83289030'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' system alarmowy ', '  drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', ' balkon ', '  garaż/miejsce parkingowe ', '  ogródek ', '  oddzielna kuchnia ', '  pom. użytkowe ']","[' cena   344 000 zł   6 490,57 zł/m² ', ' powierzchnia   53 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 43990722 Liczba wyświetleń strony: 11043 Data dodania: ponad 14 dni temu Data aktualizacji: 26.03.2017 ,"['Kraków, Wola Justowska,  Olszanicka 10']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ', '  dostępne od:  8 Maja 2016 ']"
"(['50.08206700'], ['20.00445700'])","[' telewizja kablowa ', '  internet ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' balkon ', '  winda ']","[' cena   263 000 zł   6 683,61 zł/m² ', ' powierzchnia   39,35 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 7)  ']", Nr oferty w Otodom: 47422904 Liczba wyświetleń strony: 1063 Data dodania: ponad 14 dni temu Data aktualizacji: 26.03.2017 ,"['Kraków, Czyżyny,  Avia']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  silikat ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  czynsz:  220 zł ', '  forma własności:  pełna własność ', '  dostępne od:  1 Marca 2017 ']"
"(['50.01623840'], ['19.90927380'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  piwnica ', '  winda ', '  taras ']","[' cena   1 090 000 zł   9 494,77 zł/m² ', ' powierzchnia   114,80 m²   ', ' liczba pokoi   4   ', ' liczba pięter   3    ']", Nr oferty w Otodom: 47689416 Nr oferty w biurze nieruchomości: KKA-MS-826 Liczba wyświetleń strony: 56 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Łagiewniki, Borkowskie Błonia']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  drewniane ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.01623840'], ['19.90927380'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  piwnica ', '  winda ', '  taras ']","[' cena   1 150 000 zł   9 496,28 zł/m² ', ' powierzchnia   121,10 m²   ', ' liczba pokoi   3   ', ' liczba pięter   3    ']", Nr oferty w Otodom: 47689412 Nr oferty w biurze nieruchomości: KKA-MS-824 Liczba wyświetleń strony: 40 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Łagiewniki, Borkowskie Błonia']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  drewniane ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.01623840'], ['19.90927380'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  piwnica ', '  winda ', '  taras ']","[' cena   1 180 000 zł   9 493,16 zł/m² ', ' powierzchnia   124,30 m²   ', ' liczba pokoi   4   ', ' liczba pięter   3    ']", Nr oferty w Otodom: 47689414 Nr oferty w biurze nieruchomości: KKA-MS-825 Liczba wyświetleń strony: 51 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Łagiewniki, Borkowskie Błonia']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  drewniane ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.01623840'], ['19.90927380'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  piwnica ', '  winda ', '  taras ']","[' cena   777 000 zł   9 475,61 zł/m² ', ' powierzchnia   82 m²   ', ' liczba pokoi   3   ', ' liczba pięter   3    ']", Nr oferty w Otodom: 47689410 Nr oferty w biurze nieruchomości: KKA-MS-823 Liczba wyświetleń strony: 49 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Łagiewniki, Borkowskie Błonia']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  drewniane ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.02078140'], ['20.05005160'])","[' telewizja kablowa ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ']","[' cena   180 000 zł   4 402,05 zł/m² ', ' powierzchnia   40,89 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 3)  ']", Nr oferty w Otodom: 47689270 Nr oferty w biurze nieruchomości: MS-297841 Liczba wyświetleń strony: 166 Data dodania: 26.03.2017 Data aktualizacji: 26.03.2017 ,"['Kraków, Złocień']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  rok budowy:  2018  ']"
