coords,dotted,main,meta,place,sub
"(['50.07552660'], ['19.90045390'])",[],"[' cena   250 000 zł   6 733,10 zł/m² ', ' powierzchnia   37,13 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 2)  ']", Nr oferty w Otodom: 47704204 Nr oferty w biurze nieruchomości: 45954 Liczba wyświetleń strony: 51 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Krowodrza, Jadwigi z Łobzowa']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  rok budowy:  1956  ']"
"(['50.06186290'], ['19.96107950'])","[' domofon / wideofon ', ' meble ', ' balkon ', '  oddzielna kuchnia ']","[' cena   317 000 zł   6 340 zł/m² ', ' powierzchnia   50 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47704118 Nr oferty w biurze nieruchomości: 131/4932/OMS Liczba wyświetleń strony: 39 Data dodania: 27.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Śródmieście,  Sądowa']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  ogrzewanie:  miejskie ', '  rok budowy:  1960  ']"
"(['50.05661870'], ['19.95757310'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  winda ', '  pom. użytkowe ']","[' cena   425 850 zł   7 500 zł/m² ', ' powierzchnia   56,78 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 10)  ']", Nr oferty w Otodom: 47703900 Nr oferty w biurze nieruchomości: 1566/4437/OMS Liczba wyświetleń strony: 29 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Grzegórzki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.06127000'], ['19.96098170'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' winda ', '  pom. użytkowe ']","[' cena   276 880 zł   8 000 zł/m² ', ' powierzchnia   34,61 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 10)  ']", Nr oferty w Otodom: 47703570 Nr oferty w biurze nieruchomości: 1564/4437/OMS Liczba wyświetleń strony: 40 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Grzegórzki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.05602470'], ['19.96082890'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  winda ', '  pom. użytkowe ']","[' cena   375 853 zł   7 292,45 zł/m² ', ' powierzchnia   51,54 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 5)  ']", Nr oferty w Otodom: 47703448 Nr oferty w biurze nieruchomości: 1563/4437/OMS Liczba wyświetleń strony: 45 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Grzegórzki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2015  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.06105750'], ['19.96600130'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  winda ', '  pom. użytkowe ']","[' cena   286 253 zł   7 334,18 zł/m² ', ' powierzchnia   39,03 m²   ', ' liczba pokoi   1   ', ' piętro   3  (z 5)  ']", Nr oferty w Otodom: 47703444 Nr oferty w biurze nieruchomości: 1562/4437/OMS Liczba wyświetleń strony: 32 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Grzegórzki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2015  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.07598440'], ['19.92839400'])","[' teren zamknięty ', '  domofon / wideofon ', ' balkon ', '  garaż/miejsce parkingowe ', '  ogródek ']","[' cena   315 200 zł   4 640,07 zł/m² ', ' powierzchnia   67,93 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 2)  ']", Nr oferty w Otodom: 46474624 Liczba wyświetleń strony: 4217 Data dodania: ponad 14 dni temu Data aktualizacji: 27.03.2017 ,['Kraków'],"['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ', '  dostępne od:  1 Sierpnia 2017 ']"
"(['50.00576110'], ['19.94764230'])","[' telewizja kablowa ', '  internet ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   332 517 zł   6 098,99 zł/m² ', ' powierzchnia   54,52 m²   ', ' liczba pokoi   3   ', ' piętro   5  (z 5)  ']", Nr oferty w Otodom: 47703130 Nr oferty w biurze nieruchomości: 418/3048/OMS Liczba wyświetleń strony: 44 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Kurdwanów, por. Halszki']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2015  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.09453040'], ['19.88225880'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   367 000 zł   6 482,95 zł/m² ', ' powierzchnia   56,61 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 47703098 Nr oferty w biurze nieruchomości: WSC-MS-441 Liczba wyświetleń strony: 38 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Bronowice, Jasnogórska']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  drewniane ', '  rok budowy:  2017  ']"
"(['50.04665060'], ['19.98142300'])","[' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   262 900 zł   6 699,80 zł/m² ', ' powierzchnia   39,24 m²   ', ' liczba pokoi   2   ', ' piętro   7  (z 7)  ']", Nr oferty w Otodom: 47703092 Nr oferty w biurze nieruchomości: WSC-MS-438 Liczba wyświetleń strony: 36 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Podgórze, Stoczniowców']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ']"
"(['50.06309340'], ['19.98402380'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   351 024 zł   7 100 zł/m² ', ' powierzchnia   49,44 m²   ', ' liczba pokoi   2   ', ' piętro   6   ']", Nr oferty w Otodom: 47703094 Nr oferty w biurze nieruchomości: WSC-MS-439 Liczba wyświetleń strony: 27 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Dąbie']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ']"
"(['50.09453040'], ['19.88225880'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   208 800 zł   6 389,23 zł/m² ', ' powierzchnia   32,68 m²   ', ' liczba pokoi   1   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47703096 Nr oferty w biurze nieruchomości: WSC-MS-440 Liczba wyświetleń strony: 15 Data dodania: 27.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Bronowice, Jasnogórska']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  drewniane ', '  rok budowy:  2017  ']"
"(['50.03735620'], ['19.94025970'])","[' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   352 000 zł   6 197,18 zł/m² ', ' powierzchnia   56,80 m²   ', ' liczba pokoi   3   ', ' piętro   6  (z 7)  ']", Nr oferty w Otodom: 47703090 Nr oferty w biurze nieruchomości: WSC-MS-437 Liczba wyświetleń strony: 41 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Podgórze']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ']"
"(['50.09164940'], ['19.97312820'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' domofon / wideofon ', ' lodówka ', '  meble ', '  piekarnik ', '  kuchenka ', '  pralka ', ' balkon ', '  winda ']","[' cena   375 000 zł   4 411,76 zł/m² ', ' powierzchnia   85 m²   ', ' liczba pokoi   4   ', ' piętro   10  (z 10)  ']", Nr oferty w Otodom: 47702940 Nr oferty w biurze nieruchomości: PZ/299 Liczba wyświetleń strony: 60 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Prądnik Czerwony, Rozrywka 24']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1992  ', '  czynsz:  696 zł ', '  forma własności:  pełna własność ']"
"(['50.07819860'], ['19.92468990'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   390 000 zł   9 750 zł/m² ', ' powierzchnia   40 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47702852 Nr oferty w biurze nieruchomości: SBK-MS-10040 Liczba wyświetleń strony: 39 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Łobzów, Wrocławska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2005  ', '  forma własności:  pełna własność ']"
"(['50.04490940'], ['19.95186810'])",[' winda '],"[' cena   287 000 zł   11 776,77 zł/m² ', ' powierzchnia   24,37 m²   ', ' liczba pokoi   1   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47702850 Nr oferty w biurze nieruchomości: SBK-MS-10038 Liczba wyświetleń strony: 47 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Stare Podgórze, ok. Węgierska, Rynek Podgórski']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ']"
"(['50.05407080'], ['19.92039140'])","[' klimatyzacja ', '  balkon ']","[' cena   445 000 zł   9 329,14 zł/m² ', ' powierzchnia   47,70 m²   ', ' liczba pokoi   2   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47702840 Nr oferty w biurze nieruchomości: SBK-MS-10042 Liczba wyświetleń strony: 28 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Salwator, ok. Dunin-Wąsowicza']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ']"
"(['50.05407080'], ['19.92039140'])",[' klimatyzacja '],"[' cena   295 000 zł   9 161,49 zł/m² ', ' powierzchnia   32,20 m²   ', ' liczba pokoi   2   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47702838 Nr oferty w biurze nieruchomości: SBK-MS-10041 Liczba wyświetleń strony: 40 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Salwator, ok. Dunin-Wąsowicza']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  forma własności:  pełna własność ']"
"(['50.05407080'], ['19.92039140'])",[' balkon '],"[' cena   245 000 zł   10 040,98 zł/m² ', ' powierzchnia   24,40 m²   ', ' liczba pokoi   1   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47702836 Nr oferty w biurze nieruchomości: SBK-MS-10039 Liczba wyświetleń strony: 31 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Salwator, ok. Dunin-Wąsowicza']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  forma własności:  pełna własność ']"
"(['50.09555540'], ['19.93252330'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  ogródek ', '  winda ']","[' cena   310 600 zł   6 199,60 zł/m² ', ' powierzchnia   50,10 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 5)  ']", Nr oferty w Otodom: 47702742 Nr oferty w biurze nieruchomości: NTD-MS-876 Liczba wyświetleń strony: 31 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Prądnik Biały, Białoprądnicka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.09555540'], ['19.93252330'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  ogródek ', '  winda ']","[' cena   305 600 zł   5 945,53 zł/m² ', ' powierzchnia   51,40 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 5)  ']", Nr oferty w Otodom: 47702738 Nr oferty w biurze nieruchomości: NTD-MS-875 Liczba wyświetleń strony: 23 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Prądnik Biały, Białoprądnicka']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.09555540'], ['19.93252330'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   237 445 zł   6 505,34 zł/m² ', ' powierzchnia   36,50 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47702728 Nr oferty w biurze nieruchomości: NTD-MS-874 Liczba wyświetleń strony: 43 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Prądnik Biały, Białoprądnicka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.09555540'], ['19.93252330'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  winda ']","[' cena   231 250 zł   6 250 zł/m² ', ' powierzchnia   37 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 5)  ']", Nr oferty w Otodom: 47702716 Nr oferty w biurze nieruchomości: NTD-MS-873 Liczba wyświetleń strony: 45 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Prądnik Biały, Białoprądnicka']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.09555540'], ['19.93252330'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   211 380 zł   6 500 zł/m² ', ' powierzchnia   32,52 m²   ', ' liczba pokoi   1   ', ' piętro   5  (z 5)  ']", Nr oferty w Otodom: 47702696 Nr oferty w biurze nieruchomości: NTD-MS-871 Liczba wyświetleń strony: 36 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Prądnik Biały, Białoprądnicka']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.09555540'], ['19.93252330'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  winda ']","[' cena   223 600 zł   6 043,24 zł/m² ', ' powierzchnia   37 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 5)  ']", Nr oferty w Otodom: 47702706 Nr oferty w biurze nieruchomości: NTD-MS-872 Liczba wyświetleń strony: 34 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Prądnik Biały, Białoprądnicka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.08583350'], ['19.90418250'])",[],"[' cena   140 000 zł   8 041,36 zł/m² ', ' powierzchnia   17,41 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 1)  ']", Nr oferty w Otodom: 47702686 Nr oferty w biurze nieruchomości: 130/4932/OMS Liczba wyświetleń strony: 54 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Azory']","['  rynek:  pierwotny ', '  rok budowy:  2017  ']"
"(['50.00816580'], ['19.96123780'])",[' balkon '],"[' cena   429 000 zł   4 745,58 zł/m² ', ' powierzchnia   90,40 m²   ', ' liczba pokoi   4   ', ' piętro   5  (z 10)  ']", Nr oferty w Otodom: 47702676 Nr oferty w biurze nieruchomości: 61608 Liczba wyświetleń strony: 41 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Kurdwanów, Bojki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1991  ', '  forma własności:  pełna własność ']"
"(['50.00576110'], ['19.94764230'])","[' telewizja kablowa ', '  internet ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   304 758 zł   5 508,01 zł/m² ', ' powierzchnia   55,33 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47702648 Nr oferty w biurze nieruchomości: 417/3048/OMS Liczba wyświetleń strony: 36 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Kurdwanów, por. Halszki']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2015  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.07385990'], ['19.91575510'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' winda ']","[' cena   359 000 zł   9 889,81 zł/m² ', ' powierzchnia   36,30 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 10)  ']", Nr oferty w Otodom: 47702342 Nr oferty w biurze nieruchomości: 861/4879/OMS Liczba wyświetleń strony: 34 Data dodania: 27.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Krowodrza,  Kijowska']","['  rynek:  wtórny ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2011  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  100 zł ', '  forma własności:  pełna własność ']"
