coords,dotted,main,meta,place,sub
"(['50.08910180'], ['19.97514260'])","[' monitoring / ochrona ', ' balkon ', '  piwnica ', '  winda ']","[' cena   309 000 zł   6 118,81 zł/m² ', ' powierzchnia   50,50 m²   ', ' liczba pokoi   3   ', ' piętro   6  (z 13)  ']", Nr oferty w Otodom: 47725488 Nr oferty w biurze nieruchomości: MS-19765 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Czerwony, Słoneckiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  czynsz:  360 zł ']"
"(['50.10156250'], ['20.01346480'])","[' balkon ', '  winda ']","[' cena   311 000 zł   5 896,85 zł/m² ', ' powierzchnia   52,74 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 6)  ']", Nr oferty w Otodom: 47725484 Nr oferty w biurze nieruchomości: MS-19741 Liczba wyświetleń strony: 11 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Piastów,  Piastów']","['  rynek:  wtórny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2008  ', '  czynsz:  310 zł ']"
"(['50.09706250'], ['20.00145810'])","[' balkon ', '  piwnica ']","[' cena   269 000 zł   5 604,17 zł/m² ', ' powierzchnia   48 m²   ', ' liczba pokoi   3   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47725482 Nr oferty w biurze nieruchomości: MS-19723 Liczba wyświetleń strony: 16 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Złotego Wieku,  Złotego Wieku']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  czynsz:  450 zł ']"
"(['50.09854430'], ['20.01516280'])","[' balkon ', '  winda ']","[' cena   399 000 zł   6 138,46 zł/m² ', ' powierzchnia   65 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 8)  ']", Nr oferty w Otodom: 47725480 Nr oferty w biurze nieruchomości: MS-19702 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Piastów,  Piastów']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2008  ', '  czynsz:  519 zł ']"
"(['50.08945880'], ['19.97683630'])","[' balkon ', '  piwnica ', '  winda ']","[' cena   260 000 zł   5 777,78 zł/m² ', ' powierzchnia   45 m²   ', ' liczba pokoi   3   ', ' piętro   6  (z 13)  ']", Nr oferty w Otodom: 47725478 Nr oferty w biurze nieruchomości: MS-19701 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Czerwony, Kwartowa']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1981  ', '  czynsz:  450 zł ']"
"(['50.09131950'], ['19.98891360'])","[' balkon ', '  winda ']","[' cena   390 000 zł   7 222,22 zł/m² ', ' powierzchnia   54 m²   ', ' liczba pokoi   3   ', ' piętro   5  (z 6)  ']", Nr oferty w Otodom: 47725474 Nr oferty w biurze nieruchomości: MS-19654 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Oświecenia,  Oświecenia']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2008  ', '  czynsz:  400 zł ']"
"(['50.07077630'], ['20.03852090'])","[' balkon ', '  piwnica ']","[' cena   360 000 zł   5 714,29 zł/m² ', ' powierzchnia   63 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47725470 Nr oferty w biurze nieruchomości: MS-19596 Liczba wyświetleń strony: 9 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Centrum,  Centrum E']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1995  ', '  czynsz:  500 zł ']"
"(['50.09131950'], ['19.98891360'])","[' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   258 000 zł   4 777,78 zł/m² ', ' powierzchnia   54 m²   ', ' liczba pokoi   2   ', ' piętro   6  (z 10)  ']", Nr oferty w Otodom: 47725472 Nr oferty w biurze nieruchomości: MS-19639 Liczba wyświetleń strony: 17 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Oświecenia,  Oświecenia']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  aluminiowe ', '  ogrzewanie:  miejskie ']"
"(['50.08308340'], ['19.97233620'])","[' piwnica ', '  winda ']","[' cena   340 000 zł   7 780,32 zł/m² ', ' powierzchnia   43,70 m²   ', ' liczba pokoi   3   ', ' piętro   8  (z 10)  ']", Nr oferty w Otodom: 47725468 Nr oferty w biurze nieruchomości: MS-19584 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Olsza, Młyńska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1983  ', '  czynsz:  350 zł ']"
"(['50.08574900'], ['20.01389920'])","[' balkon ', '  piwnica ', '  winda ']","[' cena   270 000 zł   5 625 zł/m² ', ' powierzchnia   48 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 10)  ']", Nr oferty w Otodom: 47725460 Nr oferty w biurze nieruchomości: MS-19485 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kościuszkowskie,  Kościuszkowskie']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1974  ', '  czynsz:  400 zł ']"
"(['50.09669770'], ['19.97432620'])",[' balkon '],"[' cena   480 000 zł   7 272,73 zł/m² ', ' powierzchnia   66 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47725464 Nr oferty w biurze nieruchomości: MS-19528 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Czerwony, Reduta']","['  rynek:  wtórny ', '  rok budowy:  2005  ', '  czynsz:  300 zł ']"
"(['50.09343540'], ['20.02198070'])","[' monitoring / ochrona ', ' balkon ', '  winda ']","[' cena   299 000 zł   6 189,19 zł/m² ', ' powierzchnia   48,31 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 7)  ']", Nr oferty w Otodom: 47725458 Nr oferty w biurze nieruchomości: MS-19375 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Mistrzejowice Nowe, Okulickiego']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2012  ', '  czynsz:  360 zł ']"
"(['50.09488500'], ['19.97869260'])","[' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   425 000 zł   5 000 zł/m² ', ' powierzchnia   85 m²   ', ' liczba pokoi   4   ', ' piętro   10  (z 10)  ']", Nr oferty w Otodom: 47725454 Nr oferty w biurze nieruchomości: MS-19369 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Czerwony, Rozrywka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1993  ', '  czynsz:  960 zł ']"
"(['50.09446210'], ['19.92713370'])","[' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ']","[' cena   355 000 zł   6 574,07 zł/m² ', ' powierzchnia   54 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47725456 Nr oferty w biurze nieruchomości: MS-19373 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Biały, Pachońskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1985  ', '  czynsz:  540 zł ']"
"(['50.06436530'], ['20.01901370'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   479 900 zł   6 965,17 zł/m² ', ' powierzchnia   68,90 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 5)  ']", Nr oferty w Otodom: 47725452 Nr oferty w biurze nieruchomości: MS-19325 Liczba wyświetleń strony: 20 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Czyżyny, Sołtysowska']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2010  ', '  czynsz:  500 zł ']"
"(['50.09084650'], ['19.92627550'])","[' balkon ', '  piwnica ']","[' cena   280 000 zł   7 368,42 zł/m² ', ' powierzchnia   38 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 47725436 Nr oferty w biurze nieruchomości: MS-19218 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Biały, Nad Sudołem']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1975  ', '  czynsz:  420 zł ']"
"(['50.07217700'], ['20.04686940'])",[' piwnica '],"[' cena   349 000 zł   5 147,49 zł/m² ', ' powierzchnia   67,80 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47725446 Nr oferty w biurze nieruchomości: MS-19221 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ogrodowe,  Ogrodowe']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  czynsz:  700 zł ']"
"(['50.09084650'], ['19.92627550'])","[' balkon ', '  piwnica ']","[' cena   306 000 zł   6 120 zł/m² ', ' powierzchnia   50 m²   ', ' liczba pokoi   3   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47725430 Nr oferty w biurze nieruchomości: MS-19215 Liczba wyświetleń strony: 18 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Biały, Nad Sudołem']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ']"
"(['50.06426540'], ['20.01885080'])","[' balkon ', '  winda ']","[' cena   250 000 zł   7 175,66 zł/m² ', ' powierzchnia   34,84 m²   ', ' liczba pokoi   1   ', ' piętro   2  (z 5)  ']", Nr oferty w Otodom: 47725428 Nr oferty w biurze nieruchomości: MS-19191 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Czyżyny, Sołtysowska']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2009  ', '  czynsz:  295 zł ']"
"(['50.08152160'], ['20.03626710'])",[' piwnica '],"[' cena   330 000 zł   4 852,94 zł/m² ', ' powierzchnia   68 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 2)  ']", Nr oferty w Otodom: 47725424 Nr oferty w biurze nieruchomości: MS-19138 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Krakowiaków, Krakowiaków']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  czynsz:  500 zł ']"
"(['50.07296290'], ['20.03689970'])",[' piwnica '],"[' cena   240 000 zł   5 217,39 zł/m² ', ' powierzchnia   46 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47725422 Nr oferty w biurze nieruchomości: MS-19137 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Centrum,  Centrum A']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  czynsz:  310 zł ']"
"(['50.07969610'], ['20.03642030'])",[' piwnica '],"[' cena   250 000 zł   5 027,15 zł/m² ', ' powierzchnia   49,73 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 5)  ']", Nr oferty w Otodom: 47725420 Nr oferty w biurze nieruchomości: MS-19051 Liczba wyświetleń strony: 11 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Urocze,  Urocze']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  czynsz:  380 zł ']"
"(['50.09131950'], ['19.98891360'])",[' balkon '],"[' cena   315 000 zł   5 625 zł/m² ', ' powierzchnia   56 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47725416 Nr oferty w biurze nieruchomości: MS-18984 Liczba wyświetleń strony: 11 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Oświecenia,  Oświecenia']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  ogrzewanie:  miejskie ', '  rok budowy:  2000  ', '  czynsz:  250 zł ']"
"(['50.09070160'], ['20.01680560'])",[],"[' cena   189 000 zł   7 560 zł/m² ', ' powierzchnia   25 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 47725418 Nr oferty w biurze nieruchomości: MS-18992 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Wysokie,  Wysokie']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  ogrzewanie:  miejskie ', '  czynsz:  250 zł ']"
"(['50.09555540'], ['19.93252330'])",[' balkon '],"[' cena   330 000 zł   6 666,67 zł/m² ', ' powierzchnia   49,50 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47725412 Nr oferty w biurze nieruchomości: MS-18778 Liczba wyświetleń strony: 16 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Biały, Białoprądnicka']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2001  ', '  czynsz:  300 zł ']"
"(['50.06909040'], ['19.96103790'])","[' monitoring / ochrona ', ' balkon ', '  piwnica ']","[' cena   429 000 zł   7 944,44 zł/m² ', ' powierzchnia   54 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47725414 Nr oferty w biurze nieruchomości: MS-18834 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Oficerskie, Kielecka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1965  ', '  czynsz:  400 zł ']"
"(['50.09131950'], ['19.98891360'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   360 000 zł   6 666,67 zł/m² ', ' powierzchnia   54 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 9)  ']", Nr oferty w Otodom: 47725410 Nr oferty w biurze nieruchomości: MS-18766 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Oświecenia,  Oświecenia']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2007  ', '  czynsz:  420 zł ']"
"(['50.08910180'], ['19.97514260'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   318 000 zł   6 489,80 zł/m² ', ' powierzchnia   49 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 6)  ']", Nr oferty w Otodom: 47725408 Nr oferty w biurze nieruchomości: MS-18741 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Czerwony, Słoneckiego']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2006  ', '  czynsz:  400 zł ']"
"(['50.07217700'], ['20.04686940'])",[' piwnica '],"[' cena   272 000 zł   4 857,14 zł/m² ', ' powierzchnia   56 m²   ', ' liczba pokoi   3   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47725406 Nr oferty w biurze nieruchomości: MS-18722 Liczba wyświetleń strony: 9 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ogrodowe,  Ogrodowe']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1955  ', '  czynsz:  350 zł ']"
"(['50.07467910'], ['20.04778870'])","[' piwnica ', '  winda ']","[' cena   360 000 zł   5 570,17 zł/m² ', ' powierzchnia   64,63 m²   ', ' liczba pokoi   3   ', ' piętro   5  (z 6)  ']", Nr oferty w Otodom: 47725404 Nr oferty w biurze nieruchomości: MS-18663 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Stalowe,  Stalowe']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1950  ']"
"(['50.09226470'], ['20.01592790'])",[' piwnica '],"[' cena   253 000 zł   5 466,72 zł/m² ', ' powierzchnia   46,28 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47725398 Nr oferty w biurze nieruchomości: MS-18334 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kalinowe,  Kalinowe']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1970  ', '  czynsz:  225 zł ']"
"(['50.05549830'], ['19.96058250'])","[' balkon ', '  winda ']","[' cena   380 000 zł   8 636,36 zł/m² ', ' powierzchnia   44 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 7)  ']", Nr oferty w Otodom: 47725400 Nr oferty w biurze nieruchomości: MS-18590 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Grzegórzki, Grzegórzecka']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2009  ', '  czynsz:  350 zł ']"
"(['50.08728360'], ['19.96836370'])","[' balkon ', '  piwnica ', '  winda ']","[' cena   345 000 zł   5 182,51 zł/m² ', ' powierzchnia   66,57 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 10)  ']", Nr oferty w Otodom: 47725396 Nr oferty w biurze nieruchomości: MS-18279 Liczba wyświetleń strony: 20 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Czerwony, Bitschana']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1974  ', '  czynsz:  500 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.04561140'], ['19.98177830'])","[' balkon ', '  garaż/miejsce parkingowe ']","[' cena   334 000 zł   6 951,09 zł/m² ', ' powierzchnia   48,05 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47725394 Nr oferty w biurze nieruchomości: MS-18224 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Płaszów, Płaszowska']","['  rynek:  wtórny ', '  rok budowy:  2010  ', '  czynsz:  360 zł ']"
