coords,dotted,main,meta,place,sub
"(['50.05111250'], ['19.95113190'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' winda ']","[' cena   610 000 zł   9 384,62 zł/m² ', ' powierzchnia   65 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47740030 Nr oferty w biurze nieruchomości: GDH-MS-24487 Liczba wyświetleń strony: 18 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kazimierz, Przemyska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  1920  ', '  czynsz:  300 zł ', '  forma własności:  pełna własność ']"
"(['50.10440770'], ['20.01404330'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' system alarmowy ', '  drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  ogródek ', '  oddzielna kuchnia ', '  taras ', '  pom. użytkowe ']","[' cena   299 000 zł   3 602,41 zł/m² ', ' powierzchnia   83 m²   ', ' liczba pokoi   4   ', ' piętro   1  (z 1)  ']", Nr oferty w Otodom: 46912824 Liczba wyświetleń strony: 2444 Data dodania: ponad 14 dni temu Data aktualizacji: 29.03.2017 ,['Kraków'],"['  rynek:  pierwotny ', '  rodzaj zabudowy:  dom wolnostojący ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telefon ', ' winda ']","[' cena   317 790 zł   9 000 zł/m² ', ' powierzchnia   35,31 m²   ', ' liczba pokoi   3   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47740016 Nr oferty w biurze nieruchomości: E4Y-MS-59686-3 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Stare Miasto']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ']"
"(['50.10419480'], ['20.06205460'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' system alarmowy ', '  teren zamknięty ', '  domofon / wideofon ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  ogródek ', '  oddzielna kuchnia ', '  taras ', '  pom. użytkowe ']","[' cena   299 000 zł   3 436,78 zł/m² ', ' powierzchnia   87 m²   ', ' liczba pokoi   4   ', ' piętro   parter  (z 1)  ']", Nr oferty w Otodom: 46912918 Liczba wyświetleń strony: 2707 Data dodania: ponad 14 dni temu Data aktualizacji: 29.03.2017 ,['Kraków'],"['  rynek:  pierwotny ', '  rodzaj zabudowy:  dom wolnostojący ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' klimatyzacja ', '  garaż/miejsce parkingowe ', '  winda ', '  taras ']","[' cena   1 168 607 zł   14 900 zł/m² ', ' powierzchnia   78,43 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 47740006 Nr oferty w biurze nieruchomości: E4Y-MS-59669-3 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Dębniki']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ']"
"(['50.04673660'], ['19.86511290'])","[' telewizja kablowa ', '  internet ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   1 469 852 zł   15 215,86 zł/m² ', ' powierzchnia   96,60 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47740008 Nr oferty w biurze nieruchomości: E4Y-MS-59670-4 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Zwierzyniec']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  kamienica ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' klimatyzacja ', '  balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   880 440 zł   8 700 zł/m² ', ' powierzchnia   101,20 m²   ', ' liczba pokoi   4   ', ' piętro   10  (z 10)  ']", Nr oferty w Otodom: 47740002 Nr oferty w biurze nieruchomości: E4Y-MS-59667-3 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Grzegórzki']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' klimatyzacja ', '  garaż/miejsce parkingowe ', '  winda ', '  taras ']","[' cena   969 204 zł   6 800 zł/m² ', ' powierzchnia   142,53 m²   ', ' liczba pokoi   6   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47740004 Nr oferty w biurze nieruchomości: E4Y-MS-59668-2 Liczba wyświetleń strony: 18 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Czerwony']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  forma własności:  pełna własność ']"
"(['50.07406140'], ['19.91234670'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' garaż/miejsce parkingowe ', '  winda ', '  taras ']","[' cena   801 405 zł   9 900 zł/m² ', ' powierzchnia   80,95 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 2)  ']", Nr oferty w Otodom: 47739998 Nr oferty w biurze nieruchomości: E4Y-MS-59665-3 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Łobzów']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  rok budowy:  2015  ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   635 500 zł   7 845,68 zł/m² ', ' powierzchnia   81 m²   ', ' liczba pokoi   4   ', ' piętro   3  (z 5)  ']", Nr oferty w Otodom: 47739988 Nr oferty w biurze nieruchomości: E4Y-MS-59662-4 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Łobzów']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' klimatyzacja ', '  balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  taras ']","[' cena   602 274 zł   10 290,01 zł/m² ', ' powierzchnia   58,53 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47739982 Nr oferty w biurze nieruchomości: E4Y-MS-59661-4 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Podgórze Duchackie']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   601 755 zł   10 500 zł/m² ', ' powierzchnia   57,31 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 47739980 Nr oferty w biurze nieruchomości: E4Y-MS-59660-4 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Wola Justowska']","['  rynek:  pierwotny ', '  okna:  plastikowe ', '  rok budowy:  2016  ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   601 247 zł   6 938,80 zł/m² ', ' powierzchnia   86,65 m²   ', ' liczba pokoi   4   ', ' piętro   1  (z 6)  ']", Nr oferty w Otodom: 47739976 Nr oferty w biurze nieruchomości: E4Y-MS-59659-5 Liczba wyświetleń strony: 17 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Podgórze Duchackie']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ']"
"(['50.08869350'], ['19.92550300'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' klimatyzacja ', '  balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   568 505 zł   9 096,08 zł/m² ', ' powierzchnia   62,50 m²   ', ' liczba pokoi   3   ', ' piętro   10  (z 10)  ']", Nr oferty w Otodom: 47739974 Nr oferty w biurze nieruchomości: E4Y-MS-59658-3 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Krowodrza']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  forma własności:  pełna własność ']"
"(['50.07259850'], ['19.96874300'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   521 200 zł   7 801,23 zł/m² ', ' powierzchnia   66,81 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 3)  ']", Nr oferty w Otodom: 47739960 Nr oferty w biurze nieruchomości: E4Y-MS-59655-4 Liczba wyświetleń strony: 17 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Grzegórzki']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  rok budowy:  2014  ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   507 175 zł   7 485,98 zł/m² ', ' powierzchnia   67,75 m²   ', ' liczba pokoi   3   ', ' piętro   5  (z 6)  ']", Nr oferty w Otodom: 47739964 Nr oferty w biurze nieruchomości: E4Y-MS-59656-2 Liczba wyświetleń strony: 11 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Podgórze Duchackie']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', ' piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   440 984 zł   9 760,60 zł/m² ', ' powierzchnia   45,18 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47739956 Nr oferty w biurze nieruchomości: E4Y-MS-59654-2 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Dębniki']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  czynsz:  7 zł ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', ' piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   440 984 zł   9 760,60 zł/m² ', ' powierzchnia   45,18 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47739950 Nr oferty w biurze nieruchomości: E4Y-MS-59653-5 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Dębniki']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  czynsz:  7 zł ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', ' klimatyzacja ', '  balkon ', '  piwnica ', '  garaż/miejsce parkingowe ']","[' cena   425 000 zł   6 890,40 zł/m² ', ' powierzchnia   61,68 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 47739948 Nr oferty w biurze nieruchomości: E4Y-MS-59652-4 Liczba wyświetleń strony: 16 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Wola Justowska']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  rok budowy:  2016  ', '  czynsz:  5 zł ', '  forma własności:  pełna własność ']"
"(['50.11218160'], ['19.89944010'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' taras ']","[' cena   418 000 zł   5 111,27 zł/m² ', ' powierzchnia   81,78 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 1)  ']", Nr oferty w Otodom: 47739946 Nr oferty w biurze nieruchomości: E4Y-MS-59651-3 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Tonie']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  rok budowy:  2016  ']"
"(['50.01199870'], ['19.87570090'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' klimatyzacja ', '  balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   402 543 zł   9 180 zł/m² ', ' powierzchnia   43,85 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47739940 Nr oferty w biurze nieruchomości: E4Y-MS-59650-2 Liczba wyświetleń strony: 9 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Dębniki']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' garaż/miejsce parkingowe ', '  winda ']","[' cena   394 416 zł   6 573,60 zł/m² ', ' powierzchnia   60 m²   ', ' liczba pokoi   3   ', ' piętro   7  (z 14)  ']", Nr oferty w Otodom: 47739936 Nr oferty w biurze nieruchomości: E4Y-MS-59649-3 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Grzegórzki']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' klimatyzacja ', '  balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   368 485 zł   6 681,50 zł/m² ', ' powierzchnia   55,15 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 47739934 Nr oferty w biurze nieruchomości: E4Y-MS-59648-6 Liczba wyświetleń strony: 8 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Bronowice Wielkie']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  czynsz:  330 zł ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' internet ', ' garaż/miejsce parkingowe ', '  winda ']","[' cena   360 261 zł   8 789 zł/m² ', ' powierzchnia   40,99 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47739932 Nr oferty w biurze nieruchomości: E4Y-MS-59647-2 Liczba wyświetleń strony: 9 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kleparz']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  czynsz:  2 zł ']"
"(['50.09427130'], ['19.93114880'])","[' internet ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   337 008 zł   5 950 zł/m² ', ' powierzchnia   56,64 m²   ', ' liczba pokoi   3   ', ' piętro   3  (z 6)  ']", Nr oferty w Otodom: 47739926 Nr oferty w biurze nieruchomości: E4Y-MS-59645-5 Liczba wyświetleń strony: 22 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Prądnik Biały']","['  rynek:  pierwotny ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  czynsz:  2 zł ']"
"(['50.00630660'], ['20.01099600'])","[' garaż/miejsce parkingowe ', '  ogródek ', '  winda ']","[' cena   343 821 zł   6 519,17 zł/m² ', ' powierzchnia   52,74 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 5)  ']", Nr oferty w Otodom: 47739928 Nr oferty w biurze nieruchomości: E4Y-MS-59646-2 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Podgórze Duchackie']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  drewniane ', '  forma własności:  pełna własność ']"
