coords,dotted,main,meta,place,sub
"(['50.00827810'], ['19.95401610'])","[' telewizja kablowa ', '  internet ', ' balkon ', '  piwnica ']","[' cena   125 000 zł   2 976,19 zł/m² ', ' powierzchnia   42 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47658756 Nr oferty w biurze nieruchomości: KBC-MS-1524 Liczba wyświetleń strony: 68 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Kurdwanów']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2002  ']"
"(['50.09133880'], ['19.95022160'])","[' domofon / wideofon ', ' meble ', ' winda ']","[' cena   349 000 zł   5 721,31 zł/m² ', ' powierzchnia   61 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 11)  ']", Nr oferty w Otodom: 47658472 Nr oferty w biurze nieruchomości: 979 Liczba wyświetleń strony: 78 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Prądnik Biały, Szafirowa']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  wielka płyta ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  czynsz:  480 zł ', '  forma własności:  pełna własność ']"
"(['50.08439060'], ['20.00462870'])","[' teren zamknięty ', '  domofon / wideofon ', ' meble ', ' balkon ', '  piwnica ', '  winda ']","[' cena   290 000 zł   5 544,93 zł/m² ', ' powierzchnia   52,30 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 10)  ']", Nr oferty w Otodom: 47658332 Nr oferty w biurze nieruchomości: ms482-1 Liczba wyświetleń strony: 47 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Os. Dywizjonu 303']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  wielka płyta ', '  ogrzewanie:  miejskie ', '  rok budowy:  1986  ', '  stan wykończenia:  do zamieszkania ']"
"(['50.09760130'], ['20.04757780'])","[' telefon ', ' domofon / wideofon ', ' meble ', ' balkon ']","[' cena   300 000 zł   3 797,47 zł/m² ', ' powierzchnia   79 m²   ', ' liczba pokoi   4   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47658330 Nr oferty w biurze nieruchomości: msRBB003774-1 Liczba wyświetleń strony: 87 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Zesławice, Morcinka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  ogrzewanie:  miejskie ', '  rok budowy:  1994  ', '  forma własności:  pełna własność ']"
"(['50.07654880'], ['20.02150430'])","[' domofon / wideofon ', ' meble ', ' piwnica ', '  winda ']","[' cena   275 000 zł   5 000 zł/m² ', ' powierzchnia   55 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 10)  ']", Nr oferty w Otodom: 47658326 Nr oferty w biurze nieruchomości: ms456-1 Liczba wyświetleń strony: 35 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Os. Kolorowe']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  ogrzewanie:  miejskie ', '  stan wykończenia:  do zamieszkania ']"
"(['49.97965240'], ['19.99006480'])","[' teren zamknięty ', '  domofon / wideofon ', ' balkon ']","[' cena   384 000 zł   4 465,12 zł/m² ', ' powierzchnia   86 m²   ', ' liczba pokoi   4   ', ' piętro   1  (z 2)  ']", Nr oferty w Otodom: 47658318 Nr oferty w biurze nieruchomości: ms437-1 Liczba wyświetleń strony: 34 Data dodania: 23.03.2017 Data aktualizacji: 29.03.2017 ,"['Sygneczów, małopolskie']","['  rynek:  pierwotny ', '  materiał budynku:  pustak ', '  ogrzewanie:  gazowe ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.07945440'], ['20.04587710'])","[' domofon / wideofon ', ' meble ', ' balkon ', '  piwnica ']","[' cena   320 000 zł   4 637,68 zł/m² ', ' powierzchnia   69 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47658294 Nr oferty w biurze nieruchomości: ms334-2 Liczba wyświetleń strony: 40 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Os. Zielone']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  ogrzewanie:  miejskie ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.07251640'], ['20.03890650'])","[' domofon / wideofon ', ' meble ', ' balkon ', '  piwnica ', '  winda ']","[' cena   260 000 zł   6 046,51 zł/m² ', ' powierzchnia   43 m²   ', ' liczba pokoi   2   ', ' piętro   2  (z 5)  ']", Nr oferty w Otodom: 47658302 Nr oferty w biurze nieruchomości: ms448-1 Liczba wyświetleń strony: 109 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Centrum']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  ogrzewanie:  miejskie ', '  rok budowy:  1958  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['49.97965240'], ['19.99006480'])","[' teren zamknięty ', '  domofon / wideofon ', ' taras ']","[' cena   286 000 zł   4 366,41 zł/m² ', ' powierzchnia   65,50 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 1)  ']", Nr oferty w Otodom: 47658278 Nr oferty w biurze nieruchomości: ms438-2 Liczba wyświetleń strony: 60 Data dodania: 23.03.2017 Data aktualizacji: 29.03.2017 ,"['Sygneczów, małopolskie']","['  rynek:  pierwotny ', '  materiał budynku:  pustak ', '  ogrzewanie:  gazowe ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.08630270'], ['19.89449610'])","[' internet ', ' winda ']","[' cena   263 228 zł   5 950 zł/m² ', ' powierzchnia   44,24 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 6)  ']", Nr oferty w Otodom: 47657762 Nr oferty w biurze nieruchomości: 95/5497/OMS Liczba wyświetleń strony: 64 Data dodania: 23.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Azory, Eljasza Walerego Radzikowskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.01763780'], ['19.89030900'])","[' internet ', ' teren zamknięty ', '  domofon / wideofon ', '  monitoring / ochrona ', ' meble ', ' balkon ', '  winda ']","[' cena   460 000 zł   7 076,92 zł/m² ', ' powierzchnia   65 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47657642 Nr oferty w biurze nieruchomości: 978 Liczba wyświetleń strony: 30 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Dębniki, Czerwone Maki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  inne ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2009  ', '  czynsz:  515 zł ', '  forma własności:  pełna własność ']"
"(['50.07706940'], ['19.98033860'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ']","[' cena   296 000 zł   7 272,73 zł/m² ', ' powierzchnia   40,70 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47657628 Nr oferty w biurze nieruchomości: GLS-MS-1447 Liczba wyświetleń strony: 49 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Ugorek, Ugorek']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1967  ', '  czynsz:  345 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.07549140'], ['20.04843510'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' piwnica ']","[' cena   278 000 zł   6 219,24 zł/m² ', ' powierzchnia   44,70 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47657616 Nr oferty w biurze nieruchomości: GLS-MS-1446 Liczba wyświetleń strony: 38 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Nowa Huta, Stalowe']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1954  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  440 zł ', '  forma własności:  pełna własność ']"
"(['50.07389080'], ['19.90863080'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   599 000 zł   7 683,43 zł/m² ', ' powierzchnia   77,96 m²   ', ' liczba pokoi   4   ', ' piętro   1  (z 7)  ']", Nr oferty w Otodom: 47657604 Nr oferty w biurze nieruchomości: GLS-MS-1445 Liczba wyświetleń strony: 37 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Bronowice Małe, Piastowska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  1995  ', '  czynsz:  714 zł ', '  forma własności:  pełna własność ']"
"(['50.08331840'], ['19.90914990'])",[' balkon '],"[' cena   258 000 zł   8 896,55 zł/m² ', ' powierzchnia   29 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47657526 Nr oferty w biurze nieruchomości: 61575S Liczba wyświetleń strony: 58 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Krowodrza, Murarska']","['  rynek:  wtórny ', '  materiał budynku:  inne ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  czynsz:  130 zł ', '  forma własności:  pełna własność ']"
"(['50.08411740'], ['19.84601260'])",[' ogródek '],"[' cena   325 000 zł   6 500 zł/m² ', ' powierzchnia   50 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 3)  ']", Nr oferty w Otodom: 47657524 Nr oferty w biurze nieruchomości: 61574 Liczba wyświetleń strony: 65 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Mydlniki, Darowskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  rok budowy:  2006  ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telefon ', ' winda ']","[' cena   177 700 zł   10 039,55 zł/m² ', ' powierzchnia   17,70 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 3)  ']", Nr oferty w Otodom: 47657386 Nr oferty w biurze nieruchomości: E4Y-MS-59682-2 Liczba wyświetleń strony: 109 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Stare Miasto']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ']"
"(['50.00630660'], ['20.01099600'])","[' telefon ', ' winda ']","[' cena   214 000 zł   9 727,27 zł/m² ', ' powierzchnia   22 m²   ', ' liczba pokoi   1   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47657384 Nr oferty w biurze nieruchomości: E4Y-MS-59681-2 Liczba wyświetleń strony: 69 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Stare Miasto']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', ' klimatyzacja ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   840 668 zł   10 645,41 zł/m² ', ' powierzchnia   78,97 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47657388 Nr oferty w biurze nieruchomości: E4Y-MS-59683-2 Liczba wyświetleń strony: 62 Data dodania: 23.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Centrum']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  czynsz:  7 zł ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', ' klimatyzacja ', '  balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   231 790 zł   6 500 zł/m² ', ' powierzchnia   35,66 m²   ', ' liczba pokoi   1   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47657372 Nr oferty w biurze nieruchomości: E4Y-MS-59630-6 Liczba wyświetleń strony: 54 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Bronowice Wielkie']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ']"
"(['50.00630660'], ['20.01099600'])","[' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  taras ']","[' cena   165 368 zł   5 600 zł/m² ', ' powierzchnia   29,53 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47657370 Nr oferty w biurze nieruchomości: E4Y-MS-59622-4 Liczba wyświetleń strony: 68 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Czyżyny']","['  rynek:  pierwotny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  czynsz:  6 zł ']"
"(['50.00630660'], ['20.01099600'])","[' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  taras ']","[' cena   241 487 zł   5 900 zł/m² ', ' powierzchnia   40,93 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 5)  ']", Nr oferty w Otodom: 47657366 Nr oferty w biurze nieruchomości: E4Y-MS-59619-3 Liczba wyświetleń strony: 49 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Czyżyny']","['  rynek:  pierwotny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  czynsz:  6 zł ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', ' klimatyzacja ', '  balkon ', '  piwnica ', '  garaż/miejsce parkingowe ']","[' cena   395 000 zł   7 119,68 zł/m² ', ' powierzchnia   55,48 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 47657362 Nr oferty w biurze nieruchomości: E4Y-MS-59602-4 Liczba wyświetleń strony: 54 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Wola Justowska']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  rok budowy:  2016  ', '  czynsz:  5 zł ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   199 000 zł   7 009,51 zł/m² ', ' powierzchnia   28,39 m²   ', ' liczba pokoi   1   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47657356 Nr oferty w biurze nieruchomości: E4Y-MS-59578-7 Liczba wyświetleń strony: 39 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Ruczaj']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  czynsz:  3 zł ', '  forma własności:  pełna własność ']"
"(['50.00630660'], ['20.01099600'])","[' telewizja kablowa ', '  internet ', ' klimatyzacja ', '  balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   221 455 zł   6 500 zł/m² ', ' powierzchnia   34,07 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 47657358 Nr oferty w biurze nieruchomości: E4Y-MS-59584-6 Liczba wyświetleń strony: 49 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Bronowice Wielkie']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ']"
"(['50.09347890'], ['19.94433770'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   370 359 zł   6 450 zł/m² ', ' powierzchnia   57,42 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 11)  ']", Nr oferty w Otodom: 47657234 Nr oferty w biurze nieruchomości: ECH-MS-10089 Liczba wyświetleń strony: 44 Data dodania: 23.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Górka Narodowa, Siewna']","['  rynek:  pierwotny ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  czynsz:  114 zł ', '  forma własności:  pełna własność ']"
"(['50.08221980'], ['19.95852280'])","[' domofon / wideofon ', '  monitoring / ochrona ', ' piwnica ', '  winda ', '  oddzielna kuchnia ']","[' cena   220 000 zł   7 333,33 zł/m² ', ' powierzchnia   30 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 10)  ']", Nr oferty w Otodom: 47657170 Nr oferty w biurze nieruchomości: 1094870015 Liczba wyświetleń strony: 50 Data dodania: 23.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Olsza, Wileńska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  żelbet ', '  ogrzewanie:  miejskie ', '  rok budowy:  1989  ', '  forma własności:  spółdzielcze własnościowe ', '  dostępne od:  22 Marca 2017 ']"
"(['50.07199450'], ['20.02872210'])","[' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' winda ']","[' cena   332 640 zł   5 600 zł/m² ', ' powierzchnia   59,40 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47657166 Nr oferty w biurze nieruchomości: 1094880015 Liczba wyświetleń strony: 35 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Nowa Huta, Tomickiego']","['  rynek:  pierwotny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
"(['50.07199450'], ['20.02872210'])","[' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' winda ']","[' cena   201 656 zł   5 600 zł/m² ', ' powierzchnia   36,01 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47657158 Nr oferty w biurze nieruchomości: 1094900015 Liczba wyświetleń strony: 41 Data dodania: 23.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Nowa Huta, Tomickiego']","['  rynek:  pierwotny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  forma własności:  pełna własność ']"
