coords,dotted,main,meta,place,sub
"(['50.05850000'], ['19.95030000'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  winda ']","[' cena   1 500 000 zł   15 000 zł/m² ', ' powierzchnia   100 m²   ', ' liczba pokoi   4   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47678404 Nr oferty w biurze nieruchomości: ABN-MS-21548 Liczba wyświetleń strony: 724 Data dodania: 24.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Grzegórzki,  Daszyńskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2012  ', '  czynsz:  700 zł ', '  forma własności:  pełna własność ']"
"(['50.01897850'], ['19.98809500'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   260 000 zł   5 663,25 zł/m² ', ' powierzchnia   45,91 m²   ', ' liczba pokoi   2   ', ' piętro   7  (z 9)  ']", Nr oferty w Otodom: 47494634 Nr oferty w biurze nieruchomości: 835/4879/OMS Liczba wyświetleń strony: 662 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Kraków, Bieżanów-Prokocim, Polonijna']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ']"
"(['50.04513130'], ['19.95485440'])",[],"[' cena   215 000 zł   10 238,10 zł/m² ', ' powierzchnia   21 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 2)  ']", Nr oferty w Otodom: 47629686 Nr oferty w biurze nieruchomości: 855/4879/OMS Liczba wyświetleń strony: 1816 Data dodania: 21.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Podgórze, Józefińska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2012  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.08469590'], ['19.93358280'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' meble ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   1 100 000 zł   11 340,21 zł/m² ', ' powierzchnia   97 m²   ', ' liczba pokoi   3   ', ' piętro   6  (z 7)  ']", Nr oferty w Otodom: 47285414 Nr oferty w biurze nieruchomości: 14196/2089/OMS Liczba wyświetleń strony: 1180 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Kraków, Krowodrza, Kluczborska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2007  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  460 zł ', '  forma własności:  pełna własność ']"
"(['50.03363660'], ['19.93869950'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', '  monitoring / ochrona ', ' balkon ', '  winda ']","[' cena   258 000 zł   6 972,97 zł/m² ', ' powierzchnia   37 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47405762 Liczba wyświetleń strony: 1246 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Ludwinów,  Rydlówka']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  czynsz:  150 zł ', '  forma własności:  pełna własność ', '  dostępne od:  31 Marca 2017 ']"
"(['50.07106340'], ['19.98282130'])",[],"[' cena   291 126 zł   6 600 zł/m² ', ' powierzchnia   44,11 m²   ', ' liczba pokoi   2   ', ' piętro   2  (z 14)  ']", Nr oferty w Otodom: 44381318 Nr oferty w biurze nieruchomości: 394378 Liczba wyświetleń strony: 853 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Grzegórzki, Mogilska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  rok budowy:  2018  ']"
"(['50.04451820'], ['19.97325120'])",[' piwnica '],"[' cena   220 000 zł   4 596,74 zł/m² ', ' powierzchnia   47,86 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 2)  ']", Nr oferty w Otodom: 47338540 Liczba wyświetleń strony: 868 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Płaszów,  Sarmacka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  elektryczne ', '  rok budowy:  1970  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.08679470'], ['19.95563190'])","[' telewizja kablowa ', '  internet ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' meble ', ' balkon ', '  piwnica ', '  winda ']","[' cena   320 000 zł   6 400 zł/m² ', ' powierzchnia   50 m²   ', ' liczba pokoi   2   ', ' piętro   10  (z 10)  ']", Nr oferty w Otodom: 47714586 Nr oferty w biurze nieruchomości: 24123 Liczba wyświetleń strony: 24 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Olsza, Żytnia']","['  rynek:  wtórny ', '  materiał budynku:  wielka płyta ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1983  ', '  czynsz:  550 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.05904490'], ['19.97554340'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  winda ', '  pom. użytkowe ']","[' cena   269 995 zł   5 500 zł/m² ', ' powierzchnia   49,09 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 6)  ']", Nr oferty w Otodom: 47714568 Nr oferty w biurze nieruchomości: 1584/4437/OMS Liczba wyświetleń strony: 45 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Dąbie']","['  rynek:  wtórny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.05702940'], ['19.95182360'])","[' telewizja kablowa ', '  internet ', '  telefon ']","[' cena   255 000 zł   6 891,89 zł/m² ', ' powierzchnia   37 m²   ', ' liczba pokoi   1   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47714422 Nr oferty w biurze nieruchomości: 75724/3877/OMS Liczba wyświetleń strony: 29 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków,  Ignacego Daszyńskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  ogrzewanie:  gazowe ', '  rok budowy:  1910  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  302 zł ']"
"(['50.11822830'], ['19.92052360'])",[' balkon '],"[' cena   430 000 zł   4 777,78 zł/m² ', ' powierzchnia   90 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 1)  ']", Nr oferty w Otodom: 47714382 Nr oferty w biurze nieruchomości: 946 Liczba wyświetleń strony: 28 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Zielonki, małopolskie, Rzyczyska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  dom wolnostojący ', '  okna:  drewniane ', '  ogrzewanie:  gazowe ', '  rok budowy:  2010  ']"
"(['50.02333610'], ['19.90896720'])",[' balkon '],"[' cena   750 000 zł   5 555,56 zł/m² ', ' powierzchnia   135 m²   ', ' liczba pokoi   5   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47714388 Nr oferty w biurze nieruchomości: 947 Liczba wyświetleń strony: 17 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Dębniki, Kobierzyńska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  ogrzewanie:  miejskie ', '  rok budowy:  2006  ', '  czynsz:  850 zł ', '  forma własności:  pełna własność ']"
"(['50.07243510'], ['19.91823880'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', '  monitoring / ochrona ', ' lodówka ', '  meble ', '  kuchenka ', '  telewizor ', ' balkon ', '  piwnica ', '  winda ']","[' cena   289 000 zł   9 965,52 zł/m² ', ' powierzchnia   29 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 8)  ']", Nr oferty w Otodom: 47304706 Liczba wyświetleń strony: 990 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Kraków, Krowodrza,  Królewska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1960  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  310 zł ', '  forma własności:  pełna własność ', '  dostępne od:  24 Lutego 2017 ']"
"(['50.01953610'], ['20.05490740'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ']","[' cena   170 000 zł   5 269,68 zł/m² ', ' powierzchnia   32,26 m²   ', ' liczba pokoi   1   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 45890934 Nr oferty w biurze nieruchomości: 69675/3877/OMS Liczba wyświetleń strony: 4653 Data dodania: ponad 14 dni temu Data aktualizacji: 29.03.2017 ,"['Kraków, Podgórze, Malachitowa']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2009  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  280 zł ', '  forma własności:  pełna własność ']"
