coords,dotted,main,meta,place,sub
"(['50.05850000'], ['19.95030000'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  winda ']","[' cena   1 500 000 zł   15 000 zł/m² ', ' powierzchnia   100 m²   ', ' liczba pokoi   4   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47678404 Nr oferty w biurze nieruchomości: ABN-MS-21548 Liczba wyświetleń strony: 739 Data dodania: 24.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Grzegórzki,  Daszyńskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2012  ', '  czynsz:  700 zł ', '  forma własności:  pełna własność ']"
"(['50.01897850'], ['19.98809500'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   260 000 zł   5 663,25 zł/m² ', ' powierzchnia   45,91 m²   ', ' liczba pokoi   2   ', ' piętro   7  (z 9)  ']", Nr oferty w Otodom: 47494634 Nr oferty w biurze nieruchomości: 835/4879/OMS Liczba wyświetleń strony: 679 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Kraków, Bieżanów-Prokocim, Polonijna']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ']"
"(['50.04513130'], ['19.95485440'])",[],"[' cena   215 000 zł   10 238,10 zł/m² ', ' powierzchnia   21 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 2)  ']", Nr oferty w Otodom: 47629686 Nr oferty w biurze nieruchomości: 855/4879/OMS Liczba wyświetleń strony: 1830 Data dodania: 21.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Podgórze, Józefińska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2012  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.08469590'], ['19.93358280'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' meble ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   1 100 000 zł   11 340,21 zł/m² ', ' powierzchnia   97 m²   ', ' liczba pokoi   3   ', ' piętro   6  (z 7)  ']", Nr oferty w Otodom: 47285414 Nr oferty w biurze nieruchomości: 14196/2089/OMS Liczba wyświetleń strony: 1195 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Kraków, Krowodrza, Kluczborska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2007  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  460 zł ', '  forma własności:  pełna własność ']"
"(['50.03093540'], ['20.22041830'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', ' ogródek ', '  taras ']","[' cena   290 000 zł   4 166,07 zł/m² ', ' powierzchnia   69,61 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 2)  ']", Nr oferty w Otodom: 43854771 Liczba wyświetleń strony: 3238 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Niepołomice, małopolskie, Centrum, Wrzosy']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ', '  dostępne od:  1 Czerwca 2017 ']"
"(['50.06652090'], ['19.97059520'])","[' balkon ', '  ogródek ', '  oddzielna kuchnia ', '  pom. użytkowe ']","[' cena   499 000 zł   6 901,80 zł/m² ', ' powierzchnia   72,30 m²   ', ' liczba pokoi   2   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47561250 Liczba wyświetleń strony: 97 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Kraków, Grzegórzki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.11218160'], ['19.89944010'])","[' internet ', '  telefon ', ' teren zamknięty ', '  domofon / wideofon ', ' balkon ', '  garaż/miejsce parkingowe ', '  dwupoziomowe ', '  pom. użytkowe ']","[' cena   399 000 zł   3 990 zł/m² ', ' powierzchnia   100 m²   ', ' liczba pokoi   4   ', ' piętro   1  (z 2)  ']", Nr oferty w Otodom: 46437994 Liczba wyświetleń strony: 2193 Data dodania: ponad 14 dni temu Data aktualizacji: ponad 14 dni temu ,"['Kraków, Prądnik Biały,  Gaik']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  dom wolnostojący ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ', '  dostępne od:  7 Grudnia 2016 ']"
"(['50.05328260'], ['19.94635020'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' piwnica ']","[' cena   579 920 zł   11 000 zł/m² ', ' powierzchnia   52,72 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47640712 Nr oferty w biurze nieruchomości: BS4-MS-189564 Liczba wyświetleń strony: 59 Data dodania: 22.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Kazimierz, Berka Joselewicza']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  rok budowy:  2011  ', '  czynsz:  400 zł ', '  forma własności:  pełna własność ']"
"(['50.07101130'], ['19.89763420'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ']","[' cena   430 000 zł   8 431,37 zł/m² ', ' powierzchnia   51 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47113368 Nr oferty w biurze nieruchomości: BS4-MS-186496 Liczba wyświetleń strony: 241 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Bronowice Małe, Lea']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1993  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  580 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.01784410'], ['19.92420840'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ']","[' cena   460 000 zł   7 666,67 zł/m² ', ' powierzchnia   60 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 2)  ']", Nr oferty w Otodom: 47668140 Nr oferty w biurze nieruchomości: BS4-MS-189817 Liczba wyświetleń strony: 60 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Borek Fałęcki, Huculska']","['  rynek:  wtórny ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  2005  ', '  czynsz:  350 zł ', '  forma własności:  pełna własność ']"
