coords,dotted,main,meta,place,sub
"(['50.05850000'], ['19.95030000'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  winda ']","[' cena   1 500 000 zł   15 000 zł/m² ', ' powierzchnia   100 m²   ', ' liczba pokoi   4   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47678404 Nr oferty w biurze nieruchomości: ABN-MS-21548 Liczba wyświetleń strony: 705 Data dodania: 24.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Grzegórzki,  Daszyńskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2012  ', '  czynsz:  700 zł ', '  forma własności:  pełna własność ']"
"(['50.01897850'], ['19.98809500'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   260 000 zł   5 663,25 zł/m² ', ' powierzchnia   45,91 m²   ', ' liczba pokoi   2   ', ' piętro   7  (z 9)  ']", Nr oferty w Otodom: 47494634 Nr oferty w biurze nieruchomości: 835/4879/OMS Liczba wyświetleń strony: 644 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Kraków, Bieżanów-Prokocim, Polonijna']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ']"
"(['50.04513130'], ['19.95485440'])",[],"[' cena   215 000 zł   10 238,10 zł/m² ', ' powierzchnia   21 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 2)  ']", Nr oferty w Otodom: 47629686 Nr oferty w biurze nieruchomości: 855/4879/OMS Liczba wyświetleń strony: 1798 Data dodania: 21.03.2017 Data aktualizacji: 23.03.2017 ,"['Kraków, Podgórze, Józefińska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2012  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.08469590'], ['19.93358280'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' meble ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   1 100 000 zł   11 340,21 zł/m² ', ' powierzchnia   97 m²   ', ' liczba pokoi   3   ', ' piętro   6  (z 7)  ']", Nr oferty w Otodom: 47285414 Nr oferty w biurze nieruchomości: 14196/2089/OMS Liczba wyświetleń strony: 1161 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Kraków, Krowodrza, Kluczborska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2007  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  460 zł ', '  forma własności:  pełna własność ']"
"(['50.10422430'], ['20.01205950'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' system alarmowy ', '  drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', ' garaż/miejsce parkingowe ']","[' cena   309 000 zł   3 911,39 zł/m² ', ' powierzchnia   79 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 2)  ']", Nr oferty w Otodom: 44493024 Liczba wyświetleń strony: 17084 Data dodania: ponad 14 dni temu Data aktualizacji: 29.03.2017 ,"['Kraków, Mistrzejowice']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ', '  dostępne od:  18 Czerwca 2016 ']"
"(['50.09131950'], ['19.98891360'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   280 014 zł   5 850,69 zł/m² ', ' powierzchnia   47,86 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 5)  ']", Nr oferty w Otodom: 47220492 Nr oferty w biurze nieruchomości: ATM-MS-408 Liczba wyświetleń strony: 271 Data dodania: ponad 14 dni temu Data aktualizacji: 20.03.2017 ,"['Kraków, Prądnik Czerwony']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ']"
"(['50.07609730'], ['19.92840430'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   671 000 zł   8 246,28 zł/m² ', ' powierzchnia   81,37 m²   ', ' liczba pokoi   4   ', ' piętro   2  (z 5)  ']", Nr oferty w Otodom: 46209984 Nr oferty w biurze nieruchomości: ATM-MS-350 Liczba wyświetleń strony: 410 Data dodania: ponad 14 dni temu Data aktualizacji: 22.03.2017 ,"['Kraków, Krowodrza']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ']"
"(['50.07652960'], ['19.92628920'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   355 000 zł   6 826,92 zł/m² ', ' powierzchnia   52 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 8)  ']", Nr oferty w Otodom: 47739812 Nr oferty w biurze nieruchomości: ECH-MS-10192 Liczba wyświetleń strony: 18 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Łobzów, Wrocławska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1965  ', '  czynsz:  350 zł ', '  forma własności:  pełna własność ']"
"(['50.07243510'], ['19.91823880'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ']","[' cena   615 000 zł   8 913,04 zł/m² ', ' powierzchnia   69 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47739806 Nr oferty w biurze nieruchomości: ECH-MS-10196 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Łobzów, Królewska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1970  ', '  czynsz:  400 zł ', '  forma własności:  pełna własność ']"
"(['50.07243510'], ['19.91823880'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   355 000 zł   8 255,81 zł/m² ', ' powierzchnia   43 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 5)  ']", Nr oferty w Otodom: 47739802 Nr oferty w biurze nieruchomości: ECH-MS-10195 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Łobzów, Królewska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  1972  ', '  stan wykończenia:  do remontu ', '  czynsz:  700 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.07707220'], ['20.03912790'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' piwnica ', '  garaż/miejsce parkingowe ']","[' cena   250 000 zł   5 000 zł/m² ', ' powierzchnia   50 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 5)  ']", Nr oferty w Otodom: 47739798 Nr oferty w biurze nieruchomości: ECH-MS-10194 Liczba wyświetleń strony: 11 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Nowa Huta, Osiedle Urocze']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1956  ', '  czynsz:  450 zł ', '  forma własności:  pełna własność ']"
"(['50.05645280'], ['19.90538830'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  taras ']","[' cena   480 000 zł   8 275,86 zł/m² ', ' powierzchnia   58 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 3)  ']", Nr oferty w Otodom: 47739794 Nr oferty w biurze nieruchomości: ECH-MS-10193 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Salwator, Emaus']","['  rynek:  wtórny ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  rok budowy:  2004  ', '  czynsz:  500 zł ', '  forma własności:  pełna własność ']"
"(['50.02602540'], ['19.90459770'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   300 000 zł   6 048,39 zł/m² ', ' powierzchnia   49,60 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 47739790 Nr oferty w biurze nieruchomości: ECH-MS-10209 Liczba wyświetleń strony: 17 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Raciborska']","['  rynek:  wtórny ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  czynsz:  1 zł ', '  forma własności:  pełna własność ']"
"(['50.09707360'], ['19.91469440'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  taras ']","[' cena   775 000 zł   8 157,89 zł/m² ', ' powierzchnia   95 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 2)  ']", Nr oferty w Otodom: 47739772 Nr oferty w biurze nieruchomości: ECH-MS-10204 Liczba wyświetleń strony: 8 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Zielonki, małopolskie, Wiarusa']","['  rynek:  wtórny ', '  okna:  drewniane ', '  rok budowy:  2007  ', '  czynsz:  800 zł ', '  forma własności:  pełna własność ']"
"(['50.01531370'], ['19.97173090'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   280 000 zł   8 235,29 zł/m² ', ' powierzchnia   34 m²   ', ' liczba pokoi   2   ', ' piętro   5  (z 5)  ']", Nr oferty w Otodom: 47739768 Nr oferty w biurze nieruchomości: ECH-MS-10203 Liczba wyświetleń strony: 9 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Wola Duchacka, Włoska']","['  rynek:  wtórny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2010  ', '  czynsz:  250 zł ', '  forma własności:  pełna własność ']"
"(['50.02289600'], ['19.91004290'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   320 000 zł   6 037,74 zł/m² ', ' powierzchnia   53 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47739766 Nr oferty w biurze nieruchomości: ECH-MS-10202 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Zachodnia']","['  rynek:  wtórny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  czynsz:  1 zł ', '  forma własności:  pełna własność ']"
"(['50.08158050'], ['19.91625220'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  taras ']","[' cena   140 000 zł   8 000 zł/m² ', ' powierzchnia   17,50 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 1)  ']", Nr oferty w Otodom: 47739764 Nr oferty w biurze nieruchomości: ECH-MS-10201 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Azory, Niska']","['  rynek:  wtórny ', '  okna:  plastikowe ', '  rok budowy:  2017  ', '  czynsz:  200 zł ', '  forma własności:  pełna własność ']"
