coords,dotted,main,meta,place,sub
"(['50.01819760'], ['19.98402570'])","[' internet ', ' balkon ', '  piwnica ']","[' cena   350 000 zł   6 603,77 zł/m² ', ' powierzchnia   53 m²   ', ' liczba pokoi   3   ', ' liczba pięter   4    ']", Nr oferty w Otodom: 47286874 Nr oferty w biurze nieruchomości: BS1-MS-187119 Liczba wyświetleń strony: 380 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Bieżanów, Okólna']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1973  ', '  czynsz:  440 zł ', '  forma własności:  pełna własność ']"
"(['50.09547580'], ['19.93204130'])","[' telewizja kablowa ', '  internet ', ' meble ', ' pom. użytkowe ']","[' cena   245 000 zł   8 166,67 zł/m² ', ' powierzchnia   30 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47675336 Nr oferty w biurze nieruchomości: 14319/2089/OMS Liczba wyświetleń strony: 27 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Prądnik Biały, Białoprądnicka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2000  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.06023320'], ['19.93637740'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' oddzielna kuchnia ']","[' cena   529 000 zł   8 015,15 zł/m² ', ' powierzchnia   66 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 2)  ']", Nr oferty w Otodom: 47054778 Nr oferty w biurze nieruchomości: CIME771 Liczba wyświetleń strony: 252 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Stare Miasto']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  ogrzewanie:  gazowe ', '  rok budowy:  1903  ', '  stan wykończenia:  do zamieszkania ']"
"(['50.07236760'], ['19.96836350'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ', '  winda ', '  oddzielna kuchnia ', '  dwupoziomowe ']","[' cena   480 000 zł   7 164,18 zł/m² ', ' powierzchnia   67 m²   ', ' liczba pokoi   3   ', ' piętro   8  (z 10)  ']", Nr oferty w Otodom: 47287152 Nr oferty w biurze nieruchomości: LOCI058 Liczba wyświetleń strony: 117 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Grzegórzki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  dom wolnostojący ', '  materiał budynku:  inne ', '  ogrzewanie:  miejskie ', '  rok budowy:  1976  ', '  stan wykończenia:  do zamieszkania ']"
"(['50.07327550'], ['19.93457340'])","[' internet ', ' monitoring / ochrona ', ' balkon ', '  piwnica ']","[' cena   429 000 zł   6 919,35 zł/m² ', ' powierzchnia   62 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47306246 Nr oferty w biurze nieruchomości: BS3-MS-187852 Liczba wyświetleń strony: 238 Data dodania: ponad 14 dni temu Data aktualizacji: 29.03.2017 ,"['Kraków, Kleparz, Śląska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  1928  ', '  czynsz:  230 zł ', '  forma własności:  pełna własność ']"
"(['50.07715260'], ['19.98046570'])","[' internet ', '  telefon ', ' balkon ', '  piwnica ']","[' cena   628 000 zł   5 924,53 zł/m² ', ' powierzchnia   106 m²   ', ' liczba pokoi   6   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47669186 Nr oferty w biurze nieruchomości: BS3-MS-188974 Liczba wyświetleń strony: 69 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Krowodrza, Pszona']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  rok budowy:  1996  ', '  czynsz:  500 zł ', '  forma własności:  pełna własność ']"
"(['50.01430300'], ['19.89025260'])","[' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   288 562,50 zł   6 250 zł/m² ', ' powierzchnia   46,17 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 47675230 Nr oferty w biurze nieruchomości: 726/3923/OMS Liczba wyświetleń strony: 39 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Dębniki, Karola Bunscha']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.01430300'], ['19.89025260'])","[' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   295 974 zł   6 300 zł/m² ', ' powierzchnia   46,98 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47675224 Nr oferty w biurze nieruchomości: 725/3923/OMS Liczba wyświetleń strony: 37 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Dębniki, Karola Bunscha']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.01430300'], ['19.89025260'])","[' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   303 256,50 zł   6 150 zł/m² ', ' powierzchnia   49,31 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 47675220 Nr oferty w biurze nieruchomości: 724/3923/OMS Liczba wyświetleń strony: 36 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Dębniki, Karola Bunscha']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.01430300'], ['19.89025260'])","[' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   503 132 zł   6 800 zł/m² ', ' powierzchnia   73,99 m²   ', ' liczba pokoi   4   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47675214 Nr oferty w biurze nieruchomości: 722/3923/OMS Liczba wyświetleń strony: 28 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Dębniki, Karola Bunscha']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  czynsz:  3 zł ', '  forma własności:  pełna własność ']"
"(['50.01430300'], ['19.89025260'])","[' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  winda ', '  pom. użytkowe ']","[' cena   378 261 zł   6 100 zł/m² ', ' powierzchnia   62,01 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47675218 Nr oferty w biurze nieruchomości: 723/3923/OMS Liczba wyświetleń strony: 38 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Dębniki, Karola Bunscha']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.08237610'], ['20.02270390'])",[' balkon '],"[' cena   229 000 zł   6 476,24 zł/m² ', ' powierzchnia   35,36 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 5)  ']", Nr oferty w Otodom: 47399792 Nr oferty w biurze nieruchomości: 456061 Liczba wyświetleń strony: 234 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Bieńczyce, Bieńczycka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  okna:  plastikowe ', '  rok budowy:  2018  ']"
"(['50.07985100'], ['19.94812590'])",[' taras '],"[' cena   195 000 zł   7 561,07 zł/m² ', ' powierzchnia   25,79 m²   ', ' liczba pokoi   1   ', ' piętro   parter  (z 5)  ']", Nr oferty w Otodom: 47236882 Nr oferty w biurze nieruchomości: 453314 Liczba wyświetleń strony: 424 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Żabiniec, Żabiniec']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  okna:  plastikowe ', '  rok budowy:  2018  ']"
"(['50.08434110'], ['19.93341540'])","[' balkon ', '  winda ']","[' cena   750 000 zł   7 500 zł/m² ', ' powierzchnia   100 m²   ', ' liczba pokoi   3   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47675184 Nr oferty w biurze nieruchomości: 1000/4766/OMS Liczba wyświetleń strony: 32 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków,  Juliusza Słowackiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  1910  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  350 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.07353350'], ['20.01646480'])","[' telewizja kablowa ', '  internet ', ' domofon / wideofon ', ' balkon ', '  winda ']","[' cena   258 974 zł   6 200 zł/m² ', ' powierzchnia   41,77 m²   ', ' liczba pokoi   2   ', ' piętro   6  (z 6)  ']", Nr oferty w Otodom: 47675182 Nr oferty w biurze nieruchomości: 21466 Liczba wyświetleń strony: 34 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Czyżyny,  Jana Pawła II']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  stan wykończenia:  do wykończenia ']"
"(['50.07353350'], ['20.01646480'])","[' telewizja kablowa ', '  internet ', ' domofon / wideofon ', ' winda ', '  taras ']","[' cena   305 722 zł   6 200 zł/m² ', ' powierzchnia   49,31 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 6)  ']", Nr oferty w Otodom: 47675186 Nr oferty w biurze nieruchomości: 21465 Liczba wyświetleń strony: 41 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Czyżyny,  Jana Pawła II']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  stan wykończenia:  do wykończenia ']"
"(['50.07353350'], ['20.01646480'])","[' telewizja kablowa ', '  internet ', ' domofon / wideofon ', ' winda ', '  taras ']","[' cena   243 684 zł   6 643,51 zł/m² ', ' powierzchnia   36,68 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 6)  ']", Nr oferty w Otodom: 47675188 Nr oferty w biurze nieruchomości: 21464 Liczba wyświetleń strony: 36 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Czyżyny,  Jana Pawła II']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  stan wykończenia:  do wykończenia ']"
"(['50.07353350'], ['20.01646480'])","[' telewizja kablowa ', '  internet ', ' domofon / wideofon ', ' balkon ', '  winda ']","[' cena   332 328 zł   6 100 zł/m² ', ' powierzchnia   54,48 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 6)  ']", Nr oferty w Otodom: 47675178 Nr oferty w biurze nieruchomości: 21468 Liczba wyświetleń strony: 34 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Czyżyny,  Jana Pawła II']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  stan wykończenia:  do wykończenia ']"
"(['50.07353350'], ['20.01646480'])","[' telewizja kablowa ', '  internet ', ' domofon / wideofon ', ' balkon ', '  winda ']","[' cena   243 684 zł   6 300 zł/m² ', ' powierzchnia   38,68 m²   ', ' liczba pokoi   2   ', ' piętro   6  (z 6)  ']", Nr oferty w Otodom: 47675180 Nr oferty w biurze nieruchomości: 21467 Liczba wyświetleń strony: 45 Data dodania: 24.03.2017 Data aktualizacji: 24.03.2017 ,"['Kraków, Czyżyny,  Jana Pawła II']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2018  ', '  stan wykończenia:  do wykończenia ']"
"(['50.04306520'], ['19.94845170'])",[],"[' cena   287 000 zł   11 776,77 zł/m² ', ' powierzchnia   24,37 m²   ', ' liczba pokoi   1   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47637194 Nr oferty w biurze nieruchomości: 459229 Liczba wyświetleń strony: 70 Data dodania: 22.03.2017 Data aktualizacji: 25.03.2017 ,"['Kraków, Stare Podgórze, Węgierska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  2016  ']"
"(['50.06187440'], ['19.96940670'])","[' garaż/miejsce parkingowe ', '  taras ']","[' cena   599 000 zł   9 955,13 zł/m² ', ' powierzchnia   60,17 m²   ', ' liczba pokoi   3   ', ' piętro   6  (z 6)  ']", Nr oferty w Otodom: 46582432 Nr oferty w biurze nieruchomości: 444261 Liczba wyświetleń strony: 336 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Grzegórzki, Grzegórzecka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  okna:  plastikowe ', '  rok budowy:  2016  ']"
"(['50.07106340'], ['19.98282130'])",[' balkon '],"[' cena   260 000 zł   7 549,36 zł/m² ', ' powierzchnia   34,44 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 14)  ']", Nr oferty w Otodom: 43425207 Nr oferty w biurze nieruchomości: 379097 Liczba wyświetleń strony: 979 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Grzegórzki, Mogilska']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  okna:  plastikowe ', '  rok budowy:  2017  ']"
"(['50.02846950'], ['19.91823620'])",[],"[' cena   320 000 zł   6 881,72 zł/m² ', ' powierzchnia   46,50 m²   ', ' liczba pokoi   2   ', ' liczba pięter   4    ']", Nr oferty w Otodom: 47465400 Nr oferty w biurze nieruchomości: BS1-MS-187970 Liczba wyświetleń strony: 86 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Ruczaj, Kobierzyńska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1998  ', '  czynsz:  380 zł ', '  forma własności:  pełna własność ']"
"(['50.01792560'], ['19.90511760'])",[' balkon '],"[' cena   300 000 zł   6 521,74 zł/m² ', ' powierzchnia   46 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 3)  ']", Nr oferty w Otodom: 47400586 Nr oferty w biurze nieruchomości: BS1-MS-187964 Liczba wyświetleń strony: 1289 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Ruczaj, Obozowa']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  rok budowy:  2006  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  320 zł ', '  forma własności:  pełna własność ']"
"(['50.03268460'], ['19.97105580'])",[' balkon '],"[' cena   235 000 zł   6 983,66 zł/m² ', ' powierzchnia   33,65 m²   ', ' liczba pokoi   1   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47305446 Nr oferty w biurze nieruchomości: 454211 Liczba wyświetleń strony: 114 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Płaszów, Wielicka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  1995  ']"
"(['50.06891670'], ['19.93103030'])",[' taras '],"[' cena   295 000 zł   8 939,39 zł/m² ', ' powierzchnia   33 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 41156343 Nr oferty w biurze nieruchomości: 351955 Liczba wyświetleń strony: 2261 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Stare Miasto, Lubelska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  rok budowy:  2016  ']"
"(['50.00898360'], ['19.96197870'])","[' balkon ', '  dwupoziomowe ']","[' cena   450 000 zł   4 663,21 zł/m² ', ' powierzchnia   96,50 m²   ', ' liczba pokoi   4   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47036394 Nr oferty w biurze nieruchomości: 450225 Liczba wyświetleń strony: 378 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Kurdwanów, Kordiana']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  2001  ']"
"(['50.05844930'], ['19.95922920'])",[' balkon '],"[' cena   570 000 zł   7 808,22 zł/m² ', ' powierzchnia   73 m²   ', ' liczba pokoi   2   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 46449732 Nr oferty w biurze nieruchomości: 441759 Liczba wyświetleń strony: 177 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Grzegórzki, Rzeźnicza']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  1950  ']"
"(['50.06891670'], ['19.93103030'])",[' balkon '],"[' cena   686 000 zł   7 488,27 zł/m² ', ' powierzchnia   91,61 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 5)  ']", Nr oferty w Otodom: 47550004 Nr oferty w biurze nieruchomości: 457877 Liczba wyświetleń strony: 66 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Krowodrza, Sienkiewicza']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  rok budowy:  1927  ']"
"(['50.09396700'], ['20.03524640'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ', '  oddzielna kuchnia ']","[' cena   349 000 zł   5 955,63 zł/m² ', ' powierzchnia   58,60 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47469192 Nr oferty w biurze nieruchomości: DARI541 Liczba wyświetleń strony: 93 Data dodania: ponad 14 dni temu Data aktualizacji: 24.03.2017 ,"['Kraków, Bieńczyce, Cienista']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  wielka płyta ', '  ogrzewanie:  miejskie ', '  rok budowy:  1985  ', '  stan wykończenia:  do zamieszkania ']"
"(['50.07944120'], ['19.97128170'])",[],"[' cena   239 000 zł   7 548,96 zł/m² ', ' powierzchnia   31,66 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 1)  ']", Nr oferty w Otodom: 47514196 Nr oferty w biurze nieruchomości: 457536 Liczba wyświetleń strony: 189 Data dodania: ponad 14 dni temu Data aktualizacji: 28.03.2017 ,"['Kraków, Olsza, Żwirki i Wigury']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  1930  ']"
