coords,dotted,main,meta,place,sub
"(['50.05322470'], ['19.93470470'])","[' piwnica ', '  oddzielna kuchnia ']","[' cena   737 500 zł   12 500 zł/m² ', ' powierzchnia   59 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 44815116 Nr oferty w biurze nieruchomości: Sm48 Liczba wyświetleń strony: 1599 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Stare Miasto,  Smocza']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  320 zł ', '  forma własności:  pełna własność ']"
"(['50.07226220'], ['19.92209160'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' garaż/miejsce parkingowe ', '  winda ']","[' cena   602 661 zł   9 700 zł/m² ', ' powierzchnia   62,13 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 45122290 Liczba wyświetleń strony: 516 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Łobzów,  Artura Grottgera']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.05005590'], ['19.93646030'])","[' drzwi / okna antywłamaniowe ', '  domofon / wideofon ']","[' cena   320 000 zł   8 423,27 zł/m² ', ' powierzchnia   37,99 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 42244585 Nr oferty w biurze nieruchomości: O22 Liczba wyświetleń strony: 4822 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Stare Miasto,  Elizy Orzeszkowej']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2015  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.07226220'], ['19.92209160'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' garaż/miejsce parkingowe ', '  winda ']","[' cena   573 494 zł   9 400 zł/m² ', ' powierzchnia   61,01 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 45122338 Liczba wyświetleń strony: 908 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Łobzów,  Artura Grottgera']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.07226220'], ['19.92209160'])","[' internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   501 795 zł   10 500 zł/m² ', ' powierzchnia   47,79 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 45122396 Nr oferty w biurze nieruchomości: G34M1.2 Liczba wyświetleń strony: 635 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Łobzów,  Artura Grottgera']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  apartamentowiec ', '  okna:  drewniane ', '  ogrzewanie:  kotłownia ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.06293990'], ['19.93852360'])","[' domofon / wideofon ', ' zmywarka ', '  lodówka ', '  meble ', '  piekarnik ', '  kuchenka ', '  telewizor ', '  pralka ', ' winda ']","[' cena   1 428 000 zł   17 000 zł/m² ', ' powierzchnia   84 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 6)  ']", Nr oferty w Otodom: 46477682 Nr oferty w biurze nieruchomości: Jana Liczba wyświetleń strony: 1148 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Stare Miasto,  św. Jana']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  1920  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  670 zł ', '  forma własności:  pełna własność ']"
"(['50.06603230'], ['19.95083200'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', ' winda ']","[' cena   341 887 zł   11 900 zł/m² ', ' powierzchnia   28,73 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 6)  ']", Nr oferty w Otodom: 46718894 Nr oferty w biurze nieruchomości: RM34 Liczba wyświetleń strony: 294 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Stare Miasto,  Rakowicka']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.06603230'], ['19.95083200'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', '  monitoring / ochrona ', ' balkon ', '  winda ']","[' cena   1 417 000 zł   11 198,93 zł/m² ', ' powierzchnia   126,53 m²   ', ' liczba pokoi   7   ', ' piętro   3  (z 6)  ']", Nr oferty w Otodom: 46719062 Nr oferty w biurze nieruchomości: Rpakiet Liczba wyświetleń strony: 1293 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Stare Miasto,  Rakowicka']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.06603230'], ['19.95083200'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', ' winda ']","[' cena   239 430 zł   11 500 zł/m² ', ' powierzchnia   20,82 m²   ', ' liczba pokoi   1   ', ' piętro   3  (z 6)  ']", Nr oferty w Otodom: 47327206 Nr oferty w biurze nieruchomości: RM38 Liczba wyświetleń strony: 589 Data dodania: ponad 14 dni temu Data aktualizacji: 27.03.2017 ,"['Kraków, Stare Miasto,  Rakowicka']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ']"
"(['50.08963680'], ['19.94385370'])","[' internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  piwnica ', '  oddzielna kuchnia ']","[' cena   337 000 zł   5 349,21 zł/m² ', ' powierzchnia   63 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 46245226 Nr oferty w biurze nieruchomości: 866/4766/OMS Liczba wyświetleń strony: 2100 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Prądnik Biały, Gabriela Narutowicza']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1980  ', '  stan wykończenia:  do remontu ', '  czynsz:  350 zł ', '  forma własności:  pełna własność ']"
"(['50.01733690'], ['19.88861560'])","[' telewizja kablowa ', '  internet ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', '  domofon / wideofon ', '  monitoring / ochrona ', ' zmywarka ', '  lodówka ', '  meble ', '  piekarnik ', '  kuchenka ', '  pralka ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   525 000 zł   7 720,59 zł/m² ', ' powierzchnia   68 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 5)  ']", Nr oferty w Otodom: 47687024 Nr oferty w biurze nieruchomości: MS-39833 Liczba wyświetleń strony: 53 Data dodania: 25.03.2017 Data aktualizacji: 25.03.2017 ,"['Kraków, Ruczaj']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  forma własności:  pełna własność ']"
"(['50.03735620'], ['19.94025970'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   606 349 zł   6 969,53 zł/m² ', ' powierzchnia   87 m²   ', ' liczba pokoi   4   ', ' piętro   1  (z 6)  ']", Nr oferty w Otodom: 47686828 Nr oferty w biurze nieruchomości: ECH-MS-10087 Liczba wyświetleń strony: 54 Data dodania: 25.03.2017 Data aktualizacji: 25.03.2017 ,"['Kraków, Podgórze']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2015  ', '  forma własności:  pełna własność ']"
"(['50.08411560'], ['20.02995470'])",[],"[' cena   349 000 zł   6 017,24 zł/m² ', ' powierzchnia   58 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47686812 Nr oferty w biurze nieruchomości: 45666 Liczba wyświetleń strony: 39 Data dodania: 25.03.2017 Data aktualizacji: 25.03.2017 ,"['Kraków, Bieńczyce, Cienista']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  rok budowy:  1981  ']"
"(['49.98467100'], ['20.07493040'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' teren zamknięty ', '  domofon / wideofon ', ' garaż/miejsce parkingowe ', '  ogródek ', '  taras ']","[' cena   275 000 zł   5 351,24 zł/m² ', ' powierzchnia   51,39 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 1)  ']", Nr oferty w Otodom: 42062155 Liczba wyświetleń strony: 3814 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Wieliczka, małopolskie,  Wincentego Pola']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  szeregowiec ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2015  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ', '  dostępne od:  30 Grudnia 2016 ']"
"(['50.02550090'], ['19.90178620'])","[' internet ', ' domofon / wideofon ', '  rolety antywłamaniowe ', ' lodówka ', '  meble ', '  piekarnik ', '  kuchenka ', ' balkon ', '  pom. użytkowe ']","[' cena   86 000 zł   1 755,10 zł/m² ', ' powierzchnia   49 m²   ', ' liczba pokoi   2   ', ' piętro   1   ']", Nr oferty w Otodom: 45339300 Liczba wyświetleń strony: 12612 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Pychowice,  Macieja Moraczewskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  okna:  drewniane ', '  ogrzewanie:  elektryczne ', '  rok budowy:  2000  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  700 zł ']"
"(['50.07598440'], ['19.92839400'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   290 000 zł   7 273,64 zł/m² ', ' powierzchnia   39,87 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47686300 Liczba wyświetleń strony: 88 Data dodania: 25.03.2017 Data aktualizacji: 25.03.2017 ,['Kraków'],"['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  300 zł ', '  forma własności:  pełna własność ']"
"(['50.08865520'], ['19.92549770'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', '  monitoring / ochrona ', ' lodówka ', '  meble ', '  piekarnik ', '  kuchenka ', '  pralka ', ' balkon ', '  piwnica ', '  oddzielna kuchnia ', '  pom. użytkowe ']","[' cena   339 000 zł   6 519,23 zł/m² ', ' powierzchnia   52 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47685858 Nr oferty w biurze nieruchomości: KRMK1/10701 Liczba wyświetleń strony: 140 Data dodania: 25.03.2017 Data aktualizacji: 25.03.2017 ,"['Kraków, Krowodrza,  Krowoderskich Zuchów']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1975  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  410 zł ', '  forma własności:  pełna własność ', '  dostępne od:  15 Maja 2017 ']"
"(['50.08446560'], ['19.93577350'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' domofon / wideofon ', ' lodówka ', '  piekarnik ', '  kuchenka ', '  pralka ', ' balkon ', '  piwnica ', '  oddzielna kuchnia ', '  pom. użytkowe ']","[' cena   299 000 zł   5 537,04 zł/m² ', ' powierzchnia   54 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 4)  ']", Nr oferty w Otodom: 47685714 Nr oferty w biurze nieruchomości: KRMK1/10990 Liczba wyświetleń strony: 265 Data dodania: 25.03.2017 Data aktualizacji: 25.03.2017 ,"['Kraków, Krowodrza,  Prądnicka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1965  ', '  czynsz:  450 zł ', '  forma własności:  pełna własność ', '  dostępne od:  27 Marca 2017 ']"
"(['50.09312210'], ['19.95731430'])","[' telewizja kablowa ', '  internet ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   490 000 zł   9 074,07 zł/m² ', ' powierzchnia   54 m²   ', ' liczba pokoi   2   ', ' piętro   1   ']", Nr oferty w Otodom: 46695046 Nr oferty w biurze nieruchomości: TNI-MS-19397 Liczba wyświetleń strony: 1781 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Krowodrza, Bociana']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2015  ', '  czynsz:  520 zł ']"
"(['50.07291430'], ['20.01714370'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ']","[' cena   240 000 zł   6 486,49 zł/m² ', ' powierzchnia   37 m²   ', ' liczba pokoi   2   ', ' piętro   5  (z 6)  ']", Nr oferty w Otodom: 46667044 Liczba wyświetleń strony: 5377 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Czyżyny, Bieńczycka/Jana Pawła II']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2016  ', '  stan wykończenia:  do wykończenia ', '  czynsz:  230 zł ', '  forma własności:  pełna własność ', '  dostępne od:  31 Marca 2017 ']"
"(['50.09477130'], ['20.06204400'])",[],"[' cena   275 000 zł   5 851,06 zł/m² ', ' powierzchnia   47 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47684428 Nr oferty w biurze nieruchomości: 44914 Liczba wyświetleń strony: 95 Data dodania: 25.03.2017 Data aktualizacji: 27.03.2017 ,"['Kraków, Wzgórza Krzesławickie, Osiedle Na Wzgórzach']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  rok budowy:  1962  ']"
"(['50.09507720'], ['19.99639100'])","[' telewizja kablowa ', '  internet ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', '  monitoring / ochrona ', ' zmywarka ', '  lodówka ', '  meble ', '  piekarnik ', '  kuchenka ', '  telewizor ', '  pralka ', ' balkon ', '  piwnica ', '  oddzielna kuchnia ', '  dwupoziomowe ']","[' cena   519 000 zł   7 109,59 zł/m² ', ' powierzchnia   73 m²   ', ' liczba pokoi   3   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47416372 Liczba wyświetleń strony: 1021 Data dodania: ponad 14 dni temu Data aktualizacji: 25.03.2017 ,"['Kraków, Mistrzejowice, Osiedle Oświecenia']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2008  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  450 zł ', '  forma własności:  pełna własność ', '  dostępne od:  1 Kwietnia 2017 ']"
"(['50.04411590'], ['19.82769430'])","[' internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  teren zamknięty ', ' balkon ', '  garaż/miejsce parkingowe ', '  ogródek ', '  oddzielna kuchnia ', '  taras ']","[' cena   289 000 zł   4 446,15 zł/m² ', ' powierzchnia   65 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 2)  ']", Nr oferty w Otodom: 47326406 Liczba wyświetleń strony: 1943 Data dodania: ponad 14 dni temu Data aktualizacji: 27.03.2017 ,['Kraków'],"['  rynek:  pierwotny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2017  ', '  stan wykończenia:  do wykończenia ', '  forma własności:  pełna własność ', '  dostępne od:  28 Lutego 2017 ']"
"(['50.05407080'], ['19.92039140'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' winda ', '  dwupoziomowe ']","[' cena   549 500 zł   10 990 zł/m² ', ' powierzchnia   50 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47684242 Nr oferty w biurze nieruchomości: WIL584199420 Liczba wyświetleń strony: 81 Data dodania: 25.03.2017 Data aktualizacji: 25.03.2017 ,"['Kraków, Salwator, Michała Stachowicza']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  ogrzewanie:  inne ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ', '  dostępne od:  31 Lipca 2017 ']"
"(['50.05407080'], ['19.92039140'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' drzwi / okna antywłamaniowe ', '  domofon / wideofon ', ' balkon ', '  winda ', '  dwupoziomowe ']","[' cena   350 581 zł   10 990 zł/m² ', ' powierzchnia   31,90 m²   ', ' liczba pokoi   2   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47684244 Nr oferty w biurze nieruchomości: WIL901022782 Liczba wyświetleń strony: 88 Data dodania: 25.03.2017 Data aktualizacji: 25.03.2017 ,"['Kraków, Salwator, Michała Stachowicza']","['  rynek:  pierwotny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  ogrzewanie:  inne ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ', '  dostępne od:  31 Lipca 2017 ']"
