coords,dotted,main,meta,place,sub
"(['50.01271770'], ['19.97238310'])","[' balkon ', '  garaż/miejsce parkingowe ']","[' cena   325 000 zł   6 133,23 zł/m² ', ' powierzchnia   52,99 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 10)  ']", Nr oferty w Otodom: 47725198 Nr oferty w biurze nieruchomości: MS-19734 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Piaski Wielkie, Bochenka']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2009  ', '  czynsz:  416,76 zł ']"
"(['50.02078650'], ['19.89858580'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   620 000 zł   6 966,29 zł/m² ', ' powierzchnia   89 m²   ', ' liczba pokoi   4   ', ' piętro   2  (z 5)  ']", Nr oferty w Otodom: 47725194 Nr oferty w biurze nieruchomości: MS-19657 Liczba wyświetleń strony: 18 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Bobrzyńskiego']","['  rynek:  wtórny ', '  rok budowy:  2006  ', '  czynsz:  330 zł ']"
"(['50.00816580'], ['19.96123780'])","[' balkon ', '  piwnica ', '  winda ']","[' cena   300 000 zł   4 885,99 zł/m² ', ' powierzchnia   61,40 m²   ', ' liczba pokoi   3   ', ' piętro   7  (z 10)  ']", Nr oferty w Otodom: 47725188 Nr oferty w biurze nieruchomości: MS-19577 Liczba wyświetleń strony: 16 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Bojki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1991  ', '  czynsz:  430 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.01338620'], ['19.89460040'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   480 000 zł   7 384,62 zł/m² ', ' powierzchnia   65 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 5)  ']", Nr oferty w Otodom: 47725190 Nr oferty w biurze nieruchomości: MS-19622 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Piltza']","['  rynek:  wtórny ', '  rok budowy:  2008  ']"
"(['50.00800580'], ['19.95895020'])","[' balkon ', '  winda ']","[' cena   294 000 zł   5 878,82 zł/m² ', ' powierzchnia   50,01 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 5)  ']", Nr oferty w Otodom: 47725180 Nr oferty w biurze nieruchomości: MS-19576 Liczba wyświetleń strony: 19 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Turniejowa']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2002  ', '  czynsz:  390 zł ']"
"(['50.01404610'], ['19.89738810'])","[' balkon ', '  garaż/miejsce parkingowe ']","[' cena   510 000 zł   7 285,71 zł/m² ', ' powierzchnia   70 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 5)  ']", Nr oferty w Otodom: 47725176 Nr oferty w biurze nieruchomości: MS-19562 Liczba wyświetleń strony: 17 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Lubostroń']","['  rynek:  wtórny ', '  rok budowy:  2008  ', '  czynsz:  680 zł ']"
"(['50.02333610'], ['19.90896720'])","[' balkon ', '  piwnica ', '  winda ']","[' cena   400 000 zł   6 349,21 zł/m² ', ' powierzchnia   63 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 10)  ']", Nr oferty w Otodom: 47725164 Nr oferty w biurze nieruchomości: MS-19484 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Kobierzyńska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  ogrzewanie:  miejskie ', '  rok budowy:  1985  ', '  czynsz:  500 zł ']"
"(['50.01106510'], ['19.97500280'])","[' balkon ', '  garaż/miejsce parkingowe ']","[' cena   609 000 zł   5 912,62 zł/m² ', ' powierzchnia   103 m²   ', ' liczba pokoi   4   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47725170 Nr oferty w biurze nieruchomości: MS-19504 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Piaski Wielkie, Podedworze']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2007  ']"
"(['50.01544860'], ['19.97159550'])","[' balkon ', '  piwnica ', '  winda ']","[' cena   275 000 zł   4 908,96 zł/m² ', ' powierzchnia   56,02 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 10)  ']", Nr oferty w Otodom: 47725150 Nr oferty w biurze nieruchomości: MS-19434 Liczba wyświetleń strony: 18 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Wola Duchacka, Włoska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  1985  ', '  czynsz:  366 zł ']"
"(['50.01415940'], ['19.94913360'])",[' balkon '],"[' cena   268 000 zł   6 433,03 zł/m² ', ' powierzchnia   41,66 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 47725156 Nr oferty w biurze nieruchomości: MS-19479 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Wola Duchacka, Przykopy']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2001  ', '  czynsz:  300 zł ', '  forma własności:  pełna własność ']"
"(['50.00816580'], ['19.96123780'])","[' balkon ', '  piwnica ', '  winda ']","[' cena   429 000 zł   4 745,58 zł/m² ', ' powierzchnia   90,40 m²   ', ' liczba pokoi   4   ', ' piętro   5  (z 10)  ']", Nr oferty w Otodom: 47725126 Nr oferty w biurze nieruchomości: MS-19245 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Bojki']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1991  ', '  czynsz:  640 zł ', '  forma własności:  pełna własność ']"
"(['50.01931780'], ['19.97773080'])","[' balkon ', '  piwnica ']","[' cena   330 000 zł   5 778,32 zł/m² ', ' powierzchnia   57,11 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47725146 Nr oferty w biurze nieruchomości: MS-19407 Liczba wyświetleń strony: 9 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Wola Duchacka, Serbska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1980  ', '  czynsz:  530 zł ']"
"(['50.00819700'], ['19.96080500'])",[' balkon '],"[' cena   345 000 zł   5 790,53 zł/m² ', ' powierzchnia   59,58 m²   ', ' liczba pokoi   3   ', ' liczba pięter   3    ']", Nr oferty w Otodom: 47725138 Nr oferty w biurze nieruchomości: MS-19256 Liczba wyświetleń strony: 21 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Kordiana']","['  rynek:  wtórny ', '  rok budowy:  2011  ']"
"(['50.02078650'], ['19.89858580'])","[' monitoring / ochrona ', ' balkon ', '  winda ']","[' cena   535 000 zł   7 867,65 zł/m² ', ' powierzchnia   68 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 5)  ']", Nr oferty w Otodom: 47725118 Nr oferty w biurze nieruchomości: MS-19214 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Bobrzyńskiego']","['  rynek:  wtórny ', '  rok budowy:  2006  ', '  czynsz:  220 zł ']"
"(['50.00504150'], ['19.94982550'])","[' balkon ', '  piwnica ']","[' cena   380 000 zł   4 465,33 zł/m² ', ' powierzchnia   85,10 m²   ', ' liczba pokoi   4   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47725110 Nr oferty w biurze nieruchomości: MS-19201 Liczba wyświetleń strony: 11 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Stojałowskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  ogrzewanie:  miejskie ', '  rok budowy:  1987  ']"
"(['50.02289600'], ['19.91004290'])","[' balkon ', '  garaż/miejsce parkingowe ']","[' cena   340 000 zł   6 800 zł/m² ', ' powierzchnia   50 m²   ', ' liczba pokoi   2   ', ' piętro   parter  (z 6)  ']", Nr oferty w Otodom: 47725102 Nr oferty w biurze nieruchomości: MS-18954 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Zachodnia']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2006  ', '  czynsz:  397 zł ']"
"(['50.00792060'], ['19.95967840'])",[' balkon '],"[' cena   385 000 zł   6 565,48 zł/m² ', ' powierzchnia   58,64 m²   ', ' liczba pokoi   2   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47725076 Nr oferty w biurze nieruchomości: MS-18896 Liczba wyświetleń strony: 9 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Turniejowa']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  1999  ', '  czynsz:  360 zł ']"
"(['50.00504150'], ['19.94982550'])","[' balkon ', '  piwnica ']","[' cena   308 000 zł   4 928 zł/m² ', ' powierzchnia   62,50 m²   ', ' liczba pokoi   3   ', ' liczba pięter   4    ']", Nr oferty w Otodom: 47725094 Nr oferty w biurze nieruchomości: MS-18909 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Stojałowskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1980  ', '  czynsz:  399 zł ']"
"(['50.00825740'], ['19.96020690'])",[],"[' cena   280 000 zł   7 567,57 zł/m² ', ' powierzchnia   37 m²   ', ' liczba pokoi   2   ', ' liczba pięter   3    ']", Nr oferty w Otodom: 47725070 Nr oferty w biurze nieruchomości: MS-18862 Liczba wyświetleń strony: 11 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Turniejowa']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  1999  ', '  czynsz:  278 zł ']"
"(['50.04566990'], ['19.93070450'])",[' piwnica '],"[' cena   477 000 zł   9 000 zł/m² ', ' powierzchnia   53 m²   ', ' liczba pokoi   2   ', ' liczba pięter   4    ']", Nr oferty w Otodom: 47725066 Nr oferty w biurze nieruchomości: MS-18751 Liczba wyświetleń strony: 10 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Dębniki, Barska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  okna:  plastikowe ']"
"(['50.01248890'], ['19.95712770'])","[' piwnica ', '  taras ']","[' cena   495 000 zł   7 236,84 zł/m² ', ' powierzchnia   68,40 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 4)  ']", Nr oferty w Otodom: 47725062 Nr oferty w biurze nieruchomości: MS-18656 Liczba wyświetleń strony: 14 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Wola Duchacka, Gołaśka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  ogrzewanie:  miejskie ', '  rok budowy:  1985  ', '  czynsz:  400 zł ']"
"(['50.01338620'], ['19.89460040'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   499 000 zł   5 802,33 zł/m² ', ' powierzchnia   86 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47725050 Nr oferty w biurze nieruchomości: MS-18631 Liczba wyświetleń strony: 15 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Piltza']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2010  ', '  czynsz:  510 zł ']"
"(['50.01271770'], ['19.97238310'])","[' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   430 000 zł   6 758,88 zł/m² ', ' powierzchnia   63,62 m²   ', ' liczba pokoi   3   ', ' piętro   6  (z 11)  ']", Nr oferty w Otodom: 47725042 Nr oferty w biurze nieruchomości: MS-18484 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Piaski Wielkie, Bochenka']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2013  ', '  czynsz:  500 zł ']"
"(['50.01248890'], ['19.95712770'])","[' balkon ', '  piwnica ']","[' cena   339 000 zł   5 467,74 zł/m² ', ' powierzchnia   62 m²   ', ' liczba pokoi   3   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47725036 Nr oferty w biurze nieruchomości: MS-18475 Liczba wyświetleń strony: 16 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Wola Duchacka, Gołaśka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1982  ', '  czynsz:  495 zł ', '  forma własności:  spółdzielcze własnościowe ']"
"(['50.01781800'], ['19.89463320'])","[' balkon ', '  taras ']","[' cena   699 000 zł   5 720,13 zł/m² ', ' powierzchnia   122,20 m²   ', ' liczba pokoi   5   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47725020 Nr oferty w biurze nieruchomości: MS-18226 Liczba wyświetleń strony: 12 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Ruczaj, Szwai']","['  rynek:  wtórny ', '  ogrzewanie:  miejskie ', '  rok budowy:  2006  ', '  czynsz:  900 zł ', '  forma własności:  pełna własność ']"
"(['50.07251720'], ['19.91807830'])",[' piwnica '],"[' cena   585 000 zł   6 977,58 zł/m² ', ' powierzchnia   83,84 m²   ', ' liczba pokoi   5   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47724980 Nr oferty w biurze nieruchomości: MS-16040 Liczba wyświetleń strony: 18 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Krowodrza, Królewska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1943  ', '  czynsz:  559,62 zł ']"
"(['50.01033980'], ['19.95290450'])","[' balkon ', '  piwnica ', '  winda ']","[' cena   335 000 zł   4 484,61 zł/m² ', ' powierzchnia   74,70 m²   ', ' liczba pokoi   3   ', ' piętro   5  (z 10)  ']", Nr oferty w Otodom: 47724994 Nr oferty w biurze nieruchomości: MS-17162 Liczba wyświetleń strony: 11 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Wysłouchów']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1985  ', '  czynsz:  620 zł ', '  forma własności:  pełna własność ']"
"(['50.04501790'], ['19.92197140'])","[' monitoring / ochrona ', ' klimatyzacja ', '  balkon ', '  piwnica ', '  garaż/miejsce parkingowe ']","[' cena   830 000 zł   9 502 zł/m² ', ' powierzchnia   87,35 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47724932 Nr oferty w biurze nieruchomości: MS-7653 Liczba wyświetleń strony: 11 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Dębniki, ks. Pawlickiego']","['  rynek:  wtórny ', '  rok budowy:  2005  ', '  czynsz:  600 zł ']"
"(['50.01243440'], ['19.95578770'])","[' balkon ', '  garaż/miejsce parkingowe ']","[' cena   419 000 zł   5 189,50 zł/m² ', ' powierzchnia   80,74 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47724940 Nr oferty w biurze nieruchomości: MS-11337 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kurdwanów, Turniejowa']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  ogrzewanie:  miejskie ', '  rok budowy:  1999  ', '  czynsz:  500 zł ', '  forma własności:  pełna własność ']"
"(['50.01875570'], ['19.99166460'])",[' balkon '],"[' cena   249 000 zł   6 374,81 zł/m² ', ' powierzchnia   39,06 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 9)  ']", Nr oferty w Otodom: 47724608 Nr oferty w biurze nieruchomości: 460053 Liczba wyświetleń strony: 20 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Kozłówek, Polonijna']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  żelbet ', '  okna:  plastikowe ', '  rok budowy:  2017  ']"
"(['50.08674000'], ['19.84214780'])",[' balkon '],"[' cena   340 000 zł   7 925,41 zł/m² ', ' powierzchnia   42,90 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47724602 Nr oferty w biurze nieruchomości: 460456 Liczba wyświetleń strony: 25 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Mydlniki, Weryhy-Darowskiego']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  2005  ']"
"(['50.04817390'], ['19.96746560'])",[' balkon '],"[' cena   349 000 zł   8 692,40 zł/m² ', ' powierzchnia   40,15 m²   ', ' liczba pokoi   2   ', ' piętro   1  (z 6)  ']", Nr oferty w Otodom: 47724592 Nr oferty w biurze nieruchomości: 460424 Liczba wyświetleń strony: 20 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Zabłocie, Zabłocie']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  inne ', '  okna:  plastikowe ', '  rok budowy:  2017  ']"
"(['50.07162760'], ['19.89583780'])",[' balkon '],"[' cena   690 000 zł   8 746,36 zł/m² ', ' powierzchnia   78,89 m²   ', ' liczba pokoi   3   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47724562 Nr oferty w biurze nieruchomości: 460480 Liczba wyświetleń strony: 13 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Bronowice, Lea']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  rok budowy:  1998  ']"
"(['50.05970500'], ['19.94868100'])",[' balkon '],"[' cena   1 947 000 zł   11 144,82 zł/m² ', ' powierzchnia   174,70 m²   ', ' liczba pokoi   5   ', ' piętro   3  (z 3)  ']", Nr oferty w Otodom: 47724556 Nr oferty w biurze nieruchomości: 457295 Liczba wyświetleń strony: 19 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Centrum, Radziwiłłowska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ']"
"(['50.05730870'], ['19.94612900'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' piwnica ', '  winda ']","[' cena   654 400 zł   10 000 zł/m² ', ' powierzchnia   65,44 m²   ', ' liczba pokoi   4   ', ' piętro   4  (z 4)  ']", Nr oferty w Otodom: 47724430 Nr oferty w biurze nieruchomości: MS-297908 Liczba wyświetleń strony: 21 Data dodania: 29.03.2017 Data aktualizacji: 29.03.2017 ,"['Kraków, Stare Miasto']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  rok budowy:  2017  ', '  czynsz:  455 zł ']"
