coords,dotted,main,meta,place,sub
"(['50.02286230'], ['19.96070930'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  winda ']","[' cena   330 000 zł   6 346,15 zł/m² ', ' powierzchnia   52 m²   ', ' liczba pokoi   2   ', ' piętro   3  (z 4)  ']", Nr oferty w Otodom: 47716202 Nr oferty w biurze nieruchomości: ECH-MS-10160 Liczba wyświetleń strony: 18 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Wola Duchacka, Pszenna']","['  rynek:  wtórny ', '  rodzaj zabudowy:  blok ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2008  ', '  czynsz:  300 zł ', '  forma własności:  pełna własność ']"
"(['50.06436530'], ['20.01901370'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   245 000 zł   7 000 zł/m² ', ' powierzchnia   35 m²   ', ' liczba pokoi   1   ', ' piętro   2  (z 5)  ']", Nr oferty w Otodom: 47716196 Nr oferty w biurze nieruchomości: ECH-MS-10178 Liczba wyświetleń strony: 25 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Czyżyny, Sołtysowska']","['  rynek:  wtórny ', '  rodzaj zabudowy:  apartamentowiec ', '  materiał budynku:  cegła ', '  okna:  drewniane ', '  ogrzewanie:  miejskie ', '  rok budowy:  2010  ', '  stan wykończenia:  do zamieszkania ', '  czynsz:  280 zł ', '  forma własności:  pełna własność ']"
"(['50.04204140'], ['19.96357620'])","[' telewizja kablowa ', '  internet ', '  telefon ']","[' cena   349 000 zł   6 122,81 zł/m² ', ' powierzchnia   57 m²   ', ' liczba pokoi   2   ', ' piętro   2  (z 3)  ']", Nr oferty w Otodom: 47716206 Nr oferty w biurze nieruchomości: ECH-MS-10161 Liczba wyświetleń strony: 32 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Stare Podgórze, Wielicka']","['  rynek:  wtórny ', '  rodzaj zabudowy:  kamienica ', '  materiał budynku:  cegła ', '  okna:  plastikowe ', '  rok budowy:  1880  ', '  czynsz:  350 zł ', '  forma własności:  pełna własność ']"
"(['50.03015840'], ['19.92817110'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   269 000 zł   8 213,74 zł/m² ', ' powierzchnia   32,75 m²   ', ' liczba pokoi   1   ', ' piętro   1  (z 4)  ']", Nr oferty w Otodom: 47716198 Nr oferty w biurze nieruchomości: BS2-MS-184916 Liczba wyświetleń strony: 10 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Podgórze, Brożka - okolice']","['  rynek:  pierwotny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ']"
"(['50.02866720'], ['19.95169610'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   389 000 zł   6 460,72 zł/m² ', ' powierzchnia   60,21 m²   ', ' liczba pokoi   3   ', ' piętro   4  (z 6)  ']", Nr oferty w Otodom: 47716190 Nr oferty w biurze nieruchomości: BS2-MS-186557 Liczba wyświetleń strony: 10 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Wola Duchacka, Kamieńskiego - okolice']","['  rynek:  pierwotny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ']"
"(['50.01976510'], ['19.89789890'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ']","[' cena   375 000 zł   6 355,93 zł/m² ', ' powierzchnia   59 m²   ', ' liczba pokoi   3   ', ' liczba pięter   4    ']", Nr oferty w Otodom: 47716188 Nr oferty w biurze nieruchomości: ECH-MS-10180 Liczba wyświetleń strony: 35 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Ruczaj, Chmieleniec']","['  rynek:  wtórny ', '  materiał budynku:  cegła ', '  okna:  aluminiowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2004  ', '  czynsz:  490 zł ', '  forma własności:  pełna własność ']"
"(['50.03015840'], ['19.92817110'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' garaż/miejsce parkingowe ', '  winda ', '  taras ']","[' cena   425 000 zł   7 782,46 zł/m² ', ' powierzchnia   54,61 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 6)  ']", Nr oferty w Otodom: 47716180 Nr oferty w biurze nieruchomości: BS2-MS-185297 Liczba wyświetleń strony: 11 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Podgórze, Brożka - okolice']","['  rynek:  pierwotny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ']"
"(['50.11932160'], ['19.85592280'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  garaż/miejsce parkingowe ', '  ogródek ']","[' cena   425 000 zł   6 315,95 zł/m² ', ' powierzchnia   67,29 m²   ', ' liczba pokoi   4   ', ' piętro   parter  (z 1)  ']", Nr oferty w Otodom: 47716178 Nr oferty w biurze nieruchomości: ECH-MS-10176 Liczba wyświetleń strony: 21 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Modlniczka, małopolskie']","['  rynek:  wtórny ', '  materiał budynku:  pustak ', '  okna:  plastikowe ', '  ogrzewanie:  gazowe ', '  rok budowy:  2016  ', '  stan wykończenia:  do zamieszkania ', '  forma własności:  pełna własność ']"
"(['50.01671210'], ['20.00596560'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' balkon ', '  piwnica ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   315 000 zł   4 632,35 zł/m² ', ' powierzchnia   68 m²   ', ' liczba pokoi   3   ', ' piętro   parter  (z 10)  ']", Nr oferty w Otodom: 47716182 Nr oferty w biurze nieruchomości: ECH-MS-10179 Liczba wyświetleń strony: 26 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Prokocim, Jerzmanowskiego']","['  rynek:  wtórny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  1980  ', '  czynsz:  430 zł ', '  forma własności:  pełna własność ']"
"(['50.02866720'], ['19.95169610'])","[' telewizja kablowa ', '  internet ', '  telefon ', ' monitoring / ochrona ', ' balkon ', '  garaż/miejsce parkingowe ', '  winda ']","[' cena   333 000 zł   7 426,40 zł/m² ', ' powierzchnia   44,84 m²   ', ' liczba pokoi   2   ', ' piętro   7  (z 8)  ']", Nr oferty w Otodom: 47716186 Nr oferty w biurze nieruchomości: BS2-MS-186582 Liczba wyświetleń strony: 11 Data dodania: 28.03.2017 Data aktualizacji: 28.03.2017 ,"['Kraków, Wola Duchacka, Kamieńskiego - okolice']","['  rynek:  pierwotny ', '  okna:  plastikowe ', '  ogrzewanie:  miejskie ', '  rok budowy:  2017  ', '  forma własności:  pełna własność ']"
